"mutasi_id","pegawai_id","instansi_asal_id","instansi_tujuan_id","tanggal_mutasi","jenis_mutasi"
640,2383,40,39,2014-11-01,Promosi
641,2384,4,7,2011-10-12,Rotasi
642,2384,31,7,2015-08-09,Rotasi
643,2395,12,22,1996-01-26,Rotasi
644,2395,40,22,1999-01-28,Promosi
645,2395,26,22,2002-08-17,Promosi
646,2396,34,14,2028-01-18,Promosi
647,2408,31,47,2020-09-28,Promosi
648,2413,11,39,1990-02-17,Rotasi
649,2413,5,39,1995-01-24,Alih Tugas
650,2415,13,41,2003-03-06,Promosi
651,2418,1,4,2006-11-21,Rotasi
652,2418,31,4,2011-03-06,Rotasi
653,2442,24,19,2000-08-13,Rotasi
654,2444,9,10,2026-05-05,Rotasi
655,2446,21,38,1998-04-19,Alih Tugas
656,2446,32,38,2003-09-05,Rotasi
657,2446,47,38,2007-12-21,Rotasi
658,2458,13,34,2002-04-21,Rotasi
659,2463,6,26,2008-05-17,Rotasi
660,2465,37,45,2007-12-20,Rotasi
661,2465,39,45,2012-11-13,Alih Tugas
662,2465,44,45,2015-01-03,Rotasi
663,2467,9,44,2009-05-22,Rotasi
664,2470,27,40,2008-01-21,Rotasi
665,2478,23,24,1995-03-10,Rotasi
666,2478,1,24,2000-09-14,Promosi
667,2478,1,24,2004-12-09,Promosi
668,2479,25,32,2027-08-07,Rotasi
669,2486,24,46,2016-02-24,Rotasi
670,2491,37,15,2028-06-17,Rotasi
671,2496,8,7,1996-03-16,Promosi
672,2503,16,15,2019-09-15,Alih Tugas
673,2509,22,20,2019-12-28,Rotasi
674,2509,3,20,2025-08-11,Rotasi
675,2511,31,24,2014-08-03,Rotasi
676,2511,47,24,2018-02-05,Promosi
677,2513,22,37,1994-06-04,Alih Tugas
678,2513,38,37,1997-05-27,Alih Tugas
679,2513,3,37,2002-10-01,Alih Tugas
680,2530,1,4,2011-06-20,Promosi
681,2530,33,4,2017-07-21,Promosi
682,2548,14,42,2005-04-02,Promosi
683,2548,38,42,2010-05-28,Promosi
684,2553,29,14,2025-08-07,Alih Tugas
685,2556,16,19,2027-01-01,Promosi
686,2561,9,31,2015-01-19,Rotasi
687,2569,5,2,2018-04-02,Rotasi
688,2573,10,5,2026-11-17,Rotasi
689,2581,10,20,1992-04-23,Rotasi
690,2582,3,33,2004-06-16,Alih Tugas
691,2582,18,33,2010-04-03,Alih Tugas
692,2583,12,16,2023-02-24,Promosi
693,2585,1,17,2024-12-11,Rotasi
694,2590,34,47,2028-01-06,Rotasi
695,2596,20,4,2011-03-15,Promosi
696,2602,47,33,2009-11-10,Rotasi
697,2602,1,33,2014-08-27,Promosi
698,2603,30,39,2008-06-11,Rotasi
699,2608,23,27,2013-02-01,Rotasi
700,2608,35,27,2019-09-18,Alih Tugas
701,2613,42,36,2004-11-23,Rotasi
702,2613,37,36,2007-11-02,Alih Tugas
703,2613,14,36,2011-01-22,Promosi
704,2616,11,12,2019-06-04,Promosi
705,2616,1,12,2022-07-13,Rotasi
706,2621,11,25,2021-05-19,Rotasi
707,2637,34,31,2021-08-12,Rotasi
708,2646,19,33,1992-11-20,Alih Tugas
709,2646,30,33,1996-06-08,Rotasi
710,2662,24,25,2026-08-14,Promosi
711,2667,15,17,2029-10-27,Promosi
712,2669,40,11,2004-05-07,Rotasi
713,2669,44,11,2008-01-15,Alih Tugas
714,2675,24,10,2028-07-08,Alih Tugas
715,2676,39,14,2009-05-11,Rotasi
716,2676,25,14,2012-06-15,Promosi
717,2676,10,14,2017-06-25,Promosi
718,2683,39,9,2023-07-19,Alih Tugas
719,2693,22,19,1997-11-06,Rotasi
720,2693,8,19,2001-05-14,Rotasi
721,2693,30,19,2005-03-09,Alih Tugas
722,2698,47,44,2023-04-09,Rotasi
723,2701,40,1,2019-02-04,Rotasi
724,2701,46,1,2025-09-16,Promosi
725,2710,16,15,2026-07-12,Rotasi
726,2715,39,27,2006-09-15,Rotasi
727,2715,40,27,2009-04-11,Alih Tugas
728,2715,21,27,2012-11-28,Rotasi
729,2719,16,42,2018-07-12,Promosi
730,2719,14,42,2023-11-10,Rotasi
731,2724,20,16,1996-11-14,Rotasi
732,2724,40,16,2002-11-28,Rotasi
733,2724,35,16,2006-01-11,Alih Tugas
734,2734,26,6,2023-10-17,Rotasi
735,2738,16,47,2027-11-04,Rotasi
736,2740,17,21,2014-09-16,Alih Tugas
737,2745,21,26,2006-07-22,Promosi
738,2745,46,26,2012-04-01,Alih Tugas
739,2745,42,26,2018-06-11,Rotasi
740,2746,32,35,2001-09-22,Promosi
741,2746,36,35,2007-07-15,Promosi
742,2746,39,35,2012-11-27,Rotasi
743,2750,32,28,2015-01-04,Promosi
744,2750,18,28,2018-12-21,Alih Tugas
745,2760,47,1,2001-05-02,Rotasi
746,2766,16,6,2016-12-28,Rotasi
747,2767,16,17,2011-08-25,Promosi
748,2769,47,4,2003-08-03,Rotasi
749,2769,14,4,2006-04-27,Rotasi
750,2772,37,14,2023-02-24,Alih Tugas
751,2787,6,22,2008-07-25,Promosi
752,2787,30,22,2011-10-15,Rotasi
753,2790,7,6,2000-05-21,Rotasi
754,2790,42,6,2003-01-05,Promosi
755,2790,1,6,2007-11-28,Rotasi
756,2804,8,25,2026-10-13,Rotasi
757,2807,27,37,2025-09-21,Rotasi
758,2817,33,4,2017-11-15,Promosi
759,2826,37,8,2018-04-03,Rotasi
760,2826,14,8,2021-08-13,Promosi
761,2831,43,36,2025-09-28,Rotasi
762,2844,10,13,2005-11-11,Rotasi
763,2844,38,13,2008-04-17,Alih Tugas
764,2857,30,33,2028-02-25,Rotasi
765,2858,44,15,1994-04-08,Rotasi
766,2858,46,15,1999-04-01,Rotasi
767,2866,25,5,2007-03-23,Rotasi
768,2876,39,8,2014-11-27,Promosi
769,2881,25,1,2008-06-06,Promosi
770,2886,6,39,2020-11-07,Rotasi
771,2893,34,24,1992-08-15,Promosi
772,2900,20,24,2013-10-06,Promosi
773,2905,10,43,2026-04-21,Promosi
774,2912,7,4,2011-10-18,Alih Tugas
775,2912,43,4,2015-08-18,Promosi
776,2930,25,22,2019-02-22,Alih Tugas
777,2932,23,45,2024-04-26,Rotasi
778,2936,24,34,1997-09-12,Rotasi
779,2941,24,16,2009-09-07,Promosi
780,2945,30,14,2003-12-17,Promosi
781,2951,13,23,2028-04-04,Rotasi
782,2962,17,39,1992-10-24,Promosi
783,2988,21,39,2023-04-20,Promosi
784,2989,26,38,2007-11-22,Promosi
785,3004,45,6,2008-11-12,Rotasi
786,3004,21,6,2012-06-25,Alih Tugas
787,3004,21,6,2018-02-01,Rotasi
788,3005,44,42,2007-10-01,Rotasi
789,3005,46,42,2011-09-24,Rotasi
790,3007,46,20,2021-10-18,Alih Tugas
791,3014,26,10,1997-04-07,Alih Tugas
792,3014,19,10,2002-03-22,Rotasi
793,3026,3,13,2002-11-01,Alih Tugas
794,3026,12,13,2008-07-12,Alih Tugas
795,3031,9,38,2002-07-11,Promosi
796,3031,28,38,2006-05-27,Rotasi
797,3031,39,38,2009-08-25,Promosi
798,3047,26,6,2002-02-07,Rotasi
799,3047,45,6,2005-02-19,Promosi
800,3054,1,7,2014-08-27,Rotasi
801,3064,5,12,2022-05-17,Rotasi
802,3074,36,1,2006-09-20,Promosi
803,3074,35,1,2010-06-03,Promosi
804,3078,9,16,2027-06-06,Rotasi
805,3082,14,42,2018-02-28,Rotasi
806,3084,40,27,2029-02-27,Promosi
807,3085,39,41,2012-02-28,Promosi
808,3085,35,41,2017-11-24,Rotasi
809,3091,27,2,2017-11-03,Rotasi
810,3091,15,2,2022-04-25,Alih Tugas
811,3093,8,40,1999-08-17,Rotasi
812,3093,45,40,2002-08-23,Alih Tugas
813,3093,20,40,2008-07-04,Promosi
814,3104,22,28,2003-06-14,Rotasi
815,3104,25,28,2009-12-23,Rotasi
816,3104,14,28,2015-06-11,Promosi
817,3118,3,21,2009-02-15,Rotasi
818,3118,32,21,2013-07-08,Rotasi
819,3124,22,40,2029-09-26,Promosi
820,3151,15,45,2028-08-11,Rotasi
821,3153,45,47,2012-03-07,Rotasi
822,3153,11,47,2016-10-03,Promosi
823,3162,32,17,2026-08-10,Alih Tugas
824,3167,43,14,2024-07-16,Alih Tugas
825,3170,19,14,2002-06-23,Rotasi
826,3172,28,47,2014-01-07,Alih Tugas
827,3172,25,47,2020-01-20,Rotasi
828,3174,33,31,2004-10-12,Rotasi
829,3174,43,31,2007-05-27,Alih Tugas
830,3174,20,31,2013-05-26,Promosi
831,3179,35,4,2029-11-03,Alih Tugas
832,3189,44,20,2028-03-17,Alih Tugas
833,3203,13,39,2025-12-15,Alih Tugas
834,3211,14,21,2005-07-21,Alih Tugas
835,3212,16,11,2018-07-24,Rotasi
836,3212,40,11,2022-03-17,Alih Tugas
837,3214,11,27,2028-07-03,Alih Tugas
838,3222,38,37,2018-09-16,Alih Tugas
839,3222,45,37,2024-02-25,Promosi
840,3229,42,21,1995-03-23,Rotasi
841,3251,19,22,2000-07-17,Rotasi
842,3251,23,22,2004-04-03,Rotasi
843,3251,19,22,2008-10-15,Alih Tugas
844,3254,3,35,1998-06-13,Rotasi
845,3254,15,35,2002-12-03,Promosi
846,3265,24,17,2014-12-27,Rotasi
847,3265,22,17,2018-09-26,Promosi
848,3270,20,4,2003-02-12,Rotasi
849,3270,31,4,2008-01-16,Rotasi
850,3270,28,4,2011-06-04,Alih Tugas
851,3272,45,14,2013-01-16,Rotasi
852,3272,3,14,2017-10-03,Rotasi
853,3286,29,9,2027-01-21,Rotasi
854,3287,11,12,2007-08-03,Alih Tugas
855,3287,39,12,2010-01-05,Rotasi
856,3287,10,12,2015-10-23,Alih Tugas
857,3311,15,26,2019-12-19,Alih Tugas
858,3312,24,20,2015-03-19,Alih Tugas
859,3312,46,20,2021-07-17,Alih Tugas
860,3313,36,8,2026-12-14,Alih Tugas
861,3314,26,38,2026-12-19,Alih Tugas
862,3324,3,9,2026-06-19,Rotasi
863,3333,12,26,2018-07-04,Rotasi
864,3333,41,26,2021-11-24,Alih Tugas
865,3336,13,42,2008-03-26,Alih Tugas
866,3336,7,42,2011-10-15,Alih Tugas
867,3336,36,42,2016-07-02,Rotasi
868,3339,11,23,2001-12-09,Rotasi
869,3339,17,23,2006-01-28,Alih Tugas
870,3339,5,23,2009-06-07,Promosi
871,3340,2,30,2023-02-09,Rotasi
872,3347,22,17,2025-06-07,Promosi
873,3349,42,33,2028-08-05,Alih Tugas
874,3353,42,19,2016-06-13,Rotasi
875,3356,19,20,2026-01-11,Alih Tugas
876,3357,11,12,2012-08-14,Rotasi
877,3357,32,12,2015-10-17,Rotasi
878,3378,44,19,2004-08-17,Promosi
879,3379,3,22,2009-10-20,Rotasi
880,3379,9,22,2013-08-28,Rotasi
881,3386,25,27,2017-12-21,Promosi
882,3393,26,31,2003-10-09,Alih Tugas
883,3407,31,25,2019-12-08,Rotasi
884,3407,32,25,2023-11-15,Rotasi
885,3408,8,16,2026-08-13,Alih Tugas
886,3412,6,22,2013-07-08,Rotasi
887,3412,29,22,2017-03-01,Alih Tugas
888,3426,45,27,2012-11-12,Alih Tugas
889,3426,45,27,2018-09-07,Rotasi
890,3427,22,29,2028-05-05,Rotasi
891,3428,14,28,2011-10-06,Rotasi
892,3428,39,28,2014-10-27,Rotasi
893,3438,29,39,2016-07-11,Rotasi
894,3439,40,22,2021-12-28,Promosi
895,3444,47,18,2005-02-06,Promosi
896,3446,18,1,2017-06-04,Alih Tugas
897,3449,44,31,2028-04-01,Promosi
898,3460,17,6,2029-10-21,Rotasi
899,3461,10,19,2024-01-06,Rotasi
900,3462,15,27,2015-08-24,Promosi
901,3462,22,27,2020-09-19,Alih Tugas
902,3465,42,6,2027-11-08,Promosi
903,3466,34,24,2026-03-11,Rotasi
904,3469,16,28,2019-09-13,Rotasi
905,3469,21,28,2022-07-04,Rotasi
906,3476,43,1,2019-08-22,Rotasi
907,3476,10,1,2024-07-21,Rotasi
908,3487,46,6,2022-11-13,Rotasi
909,3493,29,39,2001-12-17,Promosi
910,3493,21,39,2005-12-12,Promosi
911,3496,45,33,2024-09-04,Rotasi
912,3500,47,2,2029-08-05,Rotasi
913,3504,21,17,2017-10-12,Promosi
914,3504,1,17,2021-04-25,Alih Tugas
915,3505,4,18,2025-07-03,Rotasi
916,3509,2,15,2027-09-05,Rotasi
917,3522,45,25,2026-04-25,Promosi
918,3540,6,22,2017-06-07,Promosi
919,3544,8,47,2005-08-27,Promosi
920,3544,17,47,2009-06-24,Alih Tugas
921,3565,18,1,2025-11-24,Rotasi
922,3572,1,19,2013-12-14,Rotasi
923,3572,43,19,2016-06-17,Rotasi
924,3577,37,13,2027-01-19,Rotasi
925,3579,31,43,1999-12-09,Rotasi
926,3579,1,43,2002-10-17,Alih Tugas
927,3581,14,12,2009-09-27,Alih Tugas
928,3581,40,12,2015-06-17,Alih Tugas
929,3581,28,12,2018-05-12,Rotasi
930,3585,32,43,2002-04-05,Rotasi
931,3585,40,43,2007-12-12,Promosi
932,3585,45,43,2010-09-09,Rotasi
933,3587,31,18,2021-01-28,Rotasi
934,3589,28,6,2018-10-26,Rotasi
935,3589,44,6,2024-09-13,Promosi
936,3591,47,38,2026-05-16,Rotasi
937,3598,20,9,2003-01-16,Promosi
938,3598,45,9,2009-05-13,Rotasi
939,3598,19,9,2013-02-19,Rotasi
940,3600,41,20,2003-09-09,Rotasi
941,3608,10,16,2015-04-02,Rotasi
942,3608,40,16,2020-02-12,Rotasi
943,3612,15,41,2028-05-09,Promosi
944,3615,36,35,2008-07-06,Rotasi
945,3622,35,34,2022-03-03,Rotasi
946,3629,12,23,2025-02-22,Rotasi
947,3630,10,30,1991-03-25,Promosi
948,3630,4,30,1996-02-09,Rotasi
949,3630,12,30,1999-01-18,Rotasi
950,3634,28,25,2028-05-24,Promosi
951,3638,36,17,2027-02-04,Rotasi
952,3639,18,44,2028-01-20,Alih Tugas
953,3646,22,4,2028-06-08,Rotasi
954,3660,27,12,2022-06-02,Rotasi
955,3663,34,16,2019-07-06,Rotasi
956,3669,31,26,2017-12-08,Alih Tugas
957,3669,20,26,2023-09-04,Promosi
958,3683,26,44,2010-05-04,Promosi
959,3683,1,44,2014-10-11,Alih Tugas
960,3688,10,35,2005-09-28,Rotasi
961,3688,4,35,2008-03-18,Rotasi
962,3694,37,39,2026-11-05,Alih Tugas
963,3702,32,33,2007-03-20,Rotasi
964,3702,2,33,2012-07-06,Alih Tugas
965,3702,14,33,2016-11-17,Promosi
966,3717,26,16,2016-01-04,Alih Tugas
967,3717,40,16,2022-12-28,Rotasi
968,3718,1,30,2028-11-26,Promosi
969,3725,39,31,2029-09-13,Alih Tugas
970,3737,47,31,2025-07-18,Rotasi
971,3742,26,31,2007-03-18,Rotasi
972,3742,21,31,2013-11-07,Rotasi
973,3743,14,17,2020-10-07,Rotasi
974,3744,42,7,2014-07-16,Alih Tugas
975,3744,11,7,2020-12-15,Alih Tugas
976,3747,47,14,2005-11-26,Rotasi
977,3749,29,46,2018-08-10,Promosi
978,3749,41,46,2021-11-24,Rotasi
979,3752,30,9,2024-02-13,Rotasi
980,3757,43,38,2006-02-08,Rotasi
981,3757,12,38,2012-04-21,Rotasi
982,3761,4,8,2006-07-27,Rotasi
983,3772,22,47,2003-11-25,Rotasi
984,3778,31,47,1999-04-05,Rotasi
985,3778,34,47,2005-05-25,Rotasi
986,3783,20,6,2015-02-27,Promosi
987,3786,37,4,2027-08-21,Alih Tugas
988,3791,11,29,1999-09-07,Rotasi
989,3791,33,29,2004-01-28,Promosi
990,3791,34,29,2007-06-26,Promosi
991,3803,26,14,2027-12-07,Rotasi
992,3804,9,24,1999-05-19,Rotasi
993,3804,8,24,2002-06-08,Alih Tugas
994,3810,13,22,2006-02-22,Rotasi
995,3810,33,22,2011-03-05,Rotasi
996,3816,42,38,2014-04-23,Rotasi
997,3821,36,18,2005-07-03,Rotasi
998,3829,23,32,2024-09-17,Rotasi
999,3830,35,15,2026-11-06,Promosi
1000,3834,35,27,2009-10-22,Alih Tugas
1001,3842,5,34,2009-10-20,Promosi
1002,3849,41,13,2017-12-20,Promosi
1003,3852,7,11,2019-09-27,Promosi
1004,3855,40,3,2013-11-14,Rotasi
1005,3862,39,24,2003-01-11,Rotasi
1006,3862,44,24,2009-09-23,Rotasi
1007,3862,35,24,2013-07-06,Promosi
1008,3863,12,24,2003-11-05,Promosi
1009,3863,25,24,2008-12-17,Rotasi
1010,3865,12,46,2006-07-02,Alih Tugas
1011,3877,11,18,1996-09-14,Alih Tugas
1012,3877,37,18,2000-12-19,Promosi
1013,3877,41,18,2006-02-23,Rotasi
1014,3878,46,18,2006-05-23,Rotasi
1015,3878,27,18,2009-10-17,Promosi
1016,3883,43,17,2016-11-18,Promosi
1017,3883,2,17,2021-02-28,Rotasi
1018,3891,16,23,2021-06-01,Rotasi
1019,3913,7,24,2008-10-14,Alih Tugas
1020,3918,10,8,2005-12-21,Alih Tugas
1021,3936,14,6,2008-10-06,Rotasi
1022,3952,36,10,2016-07-13,Rotasi
1023,3955,18,32,2017-10-01,Alih Tugas
1024,3955,8,32,2021-09-07,Alih Tugas
1025,3967,44,29,2028-02-01,Rotasi
1026,3976,26,28,2017-05-14,Rotasi
1027,3976,35,28,2023-05-10,Alih Tugas
1028,3979,12,34,2027-10-19,Promosi
1029,3982,19,35,2005-05-01,Rotasi
1030,3982,13,35,2008-05-02,Promosi
1031,3982,3,35,2011-03-11,Rotasi
1032,3988,40,21,2025-08-16,Alih Tugas
1033,3992,26,31,2018-02-23,Rotasi
1034,3992,40,31,2022-08-02,Promosi
1035,3994,45,14,1994-12-10,Promosi
1036,4005,28,2,2018-04-19,Rotasi
1037,4006,34,41,2006-06-27,Alih Tugas
1038,4013,35,37,2025-05-21,Promosi
1039,4019,9,14,2012-12-25,Alih Tugas
1040,4019,36,14,2018-09-11,Rotasi
1041,4036,10,18,2027-03-15,Promosi
1042,4046,47,14,2028-04-10,Rotasi
1043,4048,46,19,1994-12-17,Promosi
1044,4050,32,20,2025-09-12,Alih Tugas
1045,4062,47,36,2014-06-15,Rotasi
1046,4062,25,36,2017-04-01,Rotasi
1047,4064,19,3,2021-09-11,Rotasi
1048,4066,47,33,2016-09-25,Alih Tugas
1049,4066,6,33,2019-08-20,Promosi
1050,4067,20,34,2002-07-15,Alih Tugas
1051,4067,40,34,2006-12-09,Promosi
1052,4067,47,34,2009-12-14,Promosi
1053,4087,17,38,2007-06-20,Promosi
1054,4087,33,38,2012-07-04,Rotasi
1055,4087,26,38,2018-07-01,Alih Tugas
1056,4101,39,32,2006-06-24,Alih Tugas
1057,4102,30,38,2020-11-09,Promosi
1058,4106,24,36,2006-04-01,Rotasi
1059,4110,28,45,2021-07-19,Alih Tugas
1060,4111,17,22,2004-11-03,Rotasi
1061,4111,29,22,2009-10-14,Rotasi
1062,4111,17,22,2012-07-13,Promosi
1063,4116,4,29,2024-11-03,Rotasi
1064,4120,6,42,2026-06-26,Promosi
1065,4132,36,30,2027-06-13,Rotasi
1066,4137,44,21,2015-02-14,Promosi
1067,4140,34,23,1993-07-26,Rotasi
1068,4140,35,23,1996-07-03,Rotasi
1069,4140,30,23,2001-09-13,Alih Tugas
1070,4141,40,10,2002-12-22,Promosi
1071,4141,22,10,2006-07-15,Alih Tugas
1072,4141,3,10,2010-05-28,Rotasi
1073,4146,23,39,2017-11-04,Rotasi
1074,4150,30,27,2007-08-22,Alih Tugas
1075,4150,2,27,2011-10-05,Rotasi
1076,4160,47,22,2015-06-13,Rotasi
1077,4176,14,34,2004-04-12,Rotasi
1078,4176,35,34,2008-06-20,Rotasi
1079,4176,27,34,2014-03-24,Alih Tugas
1080,4180,26,25,2003-05-05,Promosi
1081,4183,14,31,2026-06-10,Rotasi
1082,4185,31,20,2000-12-21,Promosi
1083,4185,22,20,2004-08-20,Rotasi
1084,4194,24,11,1991-04-27,Rotasi
1085,4200,5,46,2024-03-20,Rotasi
1086,4205,24,40,2026-02-08,Promosi
1087,4213,14,30,2002-04-21,Rotasi
1088,4213,25,30,2008-04-01,Rotasi
1089,4213,24,30,2011-11-01,Rotasi
1090,4215,25,12,2014-07-01,Promosi
1091,4215,20,12,2017-06-17,Rotasi
1092,4223,12,47,2023-07-06,Promosi
1093,4228,33,21,2011-10-13,Rotasi
1094,4228,17,21,2015-11-08,Rotasi
1095,4229,33,37,2021-02-23,Rotasi
1096,4231,4,13,2026-07-08,Alih Tugas
1097,4234,42,7,2005-01-03,Rotasi
1098,4234,45,7,2010-09-02,Rotasi
1099,4239,31,45,2014-02-16,Promosi
1100,4245,9,33,2017-04-23,Promosi
1101,4268,40,19,2023-08-17,Rotasi
1102,4275,47,15,2008-01-28,Promosi
1103,4280,24,29,2010-08-16,Promosi
1104,4280,35,29,2015-06-26,Rotasi
1105,4281,4,39,2004-11-02,Rotasi
1106,4281,47,39,2008-12-10,Rotasi
1107,4292,29,23,2002-04-16,Rotasi
1108,4294,17,30,2016-01-26,Promosi
1109,4301,33,38,2024-07-09,Rotasi
1110,4302,31,35,2024-02-16,Promosi
1111,4303,14,7,2007-02-26,Rotasi
1112,4303,10,7,2010-12-26,Alih Tugas
1113,4307,38,32,2015-08-26,Rotasi
1114,4311,20,8,1988-07-03,Promosi
1115,4312,18,1,2026-10-21,Promosi
1116,4327,17,22,1998-01-23,Rotasi
1117,4327,6,22,2003-11-15,Promosi
1118,4333,39,20,2016-04-07,Rotasi
1119,4333,47,20,2021-02-16,Promosi
1120,4344,12,16,2017-12-06,Promosi
1121,4344,47,16,2023-05-23,Rotasi
1122,4345,40,3,2007-03-16,Alih Tugas
1123,4345,20,3,2011-02-09,Rotasi
1124,4354,9,38,2016-04-07,Rotasi
1125,4358,7,36,2020-11-12,Rotasi
1126,4371,2,35,2005-03-28,Rotasi
1127,4377,44,31,2019-04-01,Promosi
1128,4377,12,31,2022-03-19,Alih Tugas
1129,4378,24,20,2024-10-10,Rotasi
1130,4380,16,34,2023-01-21,Rotasi
1131,4381,29,1,2018-04-27,Promosi
1132,4381,39,1,2021-04-18,Rotasi
1133,4384,31,8,2010-12-13,Alih Tugas
1134,4385,20,5,2027-12-14,Alih Tugas
1135,4387,14,35,2026-10-05,Promosi
1136,4398,15,36,2011-07-03,Rotasi
1137,4398,10,36,2017-10-17,Alih Tugas
1138,4414,21,1,2024-07-22,Promosi
1139,4416,43,10,2008-02-23,Promosi
1140,4416,24,10,2011-07-10,Alih Tugas
1141,4416,21,10,2016-02-25,Rotasi
1142,4424,40,31,1998-05-15,Promosi
1143,4424,22,31,2002-09-28,Promosi
1144,4426,5,17,2000-10-03,Alih Tugas
1145,4426,45,17,2004-07-24,Alih Tugas
1146,4426,42,17,2008-09-13,Rotasi
1147,4427,41,16,2024-01-18,Rotasi
1148,4432,39,34,2018-05-18,Promosi
1149,4432,21,34,2023-01-12,Rotasi
1150,4434,14,36,2027-04-21,Rotasi
1151,4443,4,37,2007-01-14,Promosi
1152,4446,14,45,2006-01-01,Rotasi
1153,4453,13,32,2004-10-12,Promosi
1154,4453,10,32,2010-01-11,Alih Tugas
1155,4454,32,33,2025-08-22,Alih Tugas
1156,4456,4,11,2004-07-03,Rotasi
1157,4456,7,11,2007-09-19,Promosi
1158,4461,44,32,2017-09-02,Alih Tugas
1159,4476,45,18,2015-08-16,Rotasi
1160,4479,15,45,2025-02-08,Promosi
1161,4484,5,7,2019-03-27,Promosi
1162,4487,12,30,2023-11-20,Alih Tugas
1163,4488,15,14,2007-04-12,Alih Tugas
1164,4488,27,14,2010-03-16,Rotasi
1165,4489,2,25,2006-11-10,Promosi
1166,4489,8,25,2012-08-09,Rotasi
1167,4492,7,22,2010-05-22,Rotasi
1168,4496,46,10,2016-09-20,Rotasi
1169,4496,36,10,2022-08-25,Rotasi
1170,4503,19,47,2027-10-28,Rotasi
1171,4508,42,15,2016-07-14,Promosi
1172,4508,18,15,2021-08-02,Alih Tugas
1173,4512,8,35,2014-07-26,Rotasi
1174,4524,10,29,2008-09-24,Alih Tugas
1175,4525,47,34,1993-02-12,Rotasi
1176,4525,13,34,1997-04-02,Rotasi
1177,4545,9,43,1997-05-14,Rotasi
1178,4545,3,43,2002-10-23,Rotasi
1179,4549,31,34,2027-05-02,Promosi
1180,4552,32,17,2001-10-27,Promosi
1181,4555,1,25,2020-09-17,Rotasi
1182,4561,26,19,2027-08-16,Rotasi
1183,4565,27,39,2029-11-10,Promosi
1184,4569,14,32,2028-04-02,Rotasi
1185,4570,34,5,2029-05-05,Promosi
1186,4571,32,9,2025-01-08,Rotasi
1187,4573,16,23,2026-07-12,Rotasi
1188,4578,21,11,2022-02-06,Rotasi
1189,4584,37,46,2003-03-25,Rotasi
1190,4586,9,12,2021-10-13,Promosi
1191,4595,16,39,2005-11-02,Rotasi
1192,4595,43,39,2010-11-01,Rotasi
1193,4595,12,39,2014-10-20,Rotasi
1194,4609,44,25,1994-10-03,Alih Tugas
1195,4611,33,23,2014-12-12,Rotasi
1196,4611,26,23,2017-09-12,Promosi
1197,4616,38,2,2028-12-26,Rotasi
1198,4629,31,35,2001-03-08,Promosi
1199,4629,7,35,2007-07-03,Promosi
1200,4631,23,13,2003-07-02,Promosi
1201,4631,5,13,2009-02-21,Rotasi
1202,4633,6,13,2001-02-19,Rotasi
1203,4633,36,13,2007-04-07,Rotasi
1204,4635,46,45,2016-05-28,Rotasi
1205,4635,8,45,2019-08-19,Rotasi
1206,4640,16,8,2011-04-08,Rotasi
1207,4643,12,32,2009-08-18,Rotasi
1208,4643,20,32,2013-09-15,Alih Tugas
1209,4644,29,9,2017-12-18,Rotasi
1210,4646,25,4,2016-09-22,Rotasi
1211,4652,5,4,2021-11-18,Rotasi
1212,4656,5,24,2003-06-02,Rotasi
1213,4657,42,37,2019-12-12,Rotasi
1214,4657,1,37,2022-08-02,Rotasi
1215,4660,28,9,2011-10-20,Rotasi
1216,4663,33,42,2007-11-10,Alih Tugas
1217,4663,44,42,2010-01-18,Promosi
1218,4663,19,42,2015-08-21,Alih Tugas
1219,4666,44,20,2022-11-02,Promosi
1220,4668,23,12,2027-04-25,Alih Tugas
1221,4670,27,35,2029-04-12,Alih Tugas
1222,4671,20,15,2011-05-03,Rotasi
1223,4673,23,33,2002-07-15,Promosi
1224,4673,43,33,2007-12-03,Rotasi
1225,4673,32,33,2011-09-20,Rotasi
1226,4683,23,1,2028-11-13,Rotasi
1227,4687,30,41,2023-02-11,Promosi
1228,4691,37,41,2014-07-17,Promosi
1229,4702,15,27,2012-01-08,Promosi
1230,4705,34,35,2024-04-26,Rotasi
1231,4715,22,21,2017-05-24,Rotasi
1232,4718,19,42,2009-03-20,Rotasi
1233,4718,41,42,2013-10-11,Rotasi
1234,4718,18,42,2016-03-24,Rotasi
1235,4721,18,39,2017-11-02,Rotasi
1236,4721,30,39,2023-04-08,Promosi
1237,4742,41,12,2023-10-27,Promosi
1238,4744,29,20,2027-11-19,Rotasi
1239,4749,34,19,2027-03-20,Rotasi
1240,4750,40,3,2008-01-24,Rotasi
1241,4754,18,47,2027-09-03,Rotasi
1242,4775,17,8,1996-03-28,Rotasi
1243,4775,1,8,1999-07-01,Promosi
1244,4779,41,38,2028-12-03,Rotasi
1245,4786,14,39,2029-03-01,Alih Tugas
1246,4789,44,10,2019-05-28,Rotasi
1247,4790,40,23,2023-04-12,Rotasi
1248,4791,16,8,2014-07-15,Rotasi
1249,4800,4,14,2002-10-22,Rotasi
1250,4800,28,14,2007-09-22,Rotasi
1251,4801,20,22,2025-05-02,Rotasi
1252,4812,12,32,2014-11-17,Promosi
1253,4815,21,45,2014-06-20,Rotasi
1254,4816,1,20,2028-06-27,Rotasi
1255,4819,46,17,1997-10-08,Rotasi
1256,4822,17,39,2017-05-01,Promosi
1257,4823,36,10,2012-08-27,Rotasi
