"cuti_id","pegawai_id","jenis_cuti","tanggal_mulai","tanggal_selesai","status"
412,97,Cuti Sakit,2023-10-10,2023-10-13,Disetujui
413,97,Cuti Tahunan,2023-06-18,2023-06-28,Disetujui
414,97,Cuti Tahunan,2025-03-23,2025-03-25,Disetujui
415,97,Cuti Tahunan,2025-10-12,2025-10-18,Disetujui
416,97,Cuti Sakit,2026-08-07,2026-08-08,Ditolak
417,98,Cuti Sakit,2022-12-10,2022-12-12,Disetujui
418,98,Cuti Sakit,2022-11-25,2022-11-27,Disetujui
419,98,Cuti Sakit,2024-10-06,2024-10-07,Disetujui
420,99,Cuti Sakit,2022-07-17,2022-07-20,Menunggu
421,99,Cuti Tahunan,2022-10-11,2022-10-16,Disetujui
422,99,Cuti Tahunan,2023-01-17,2023-01-27,Menunggu
423,99,Cuti Tahunan,2024-05-25,2024-06-04,Disetujui
424,100,Cuti Tahunan,2024-06-19,2024-06-25,Disetujui
425,100,Cuti Besar,2024-03-15,2024-04-11,Disetujui
426,100,Cuti Tahunan,2025-11-20,2025-12-02,Disetujui
427,100,Cuti Sakit,2026-07-21,2026-07-26,Disetujui
428,100,Cuti Besar,2026-06-15,2026-07-13,Disetujui
429,101,Cuti Tahunan,2022-04-11,2022-04-18,Disetujui
430,101,Cuti Tahunan,2024-12-18,2024-12-26,Disetujui
431,101,Cuti Sakit,2025-05-17,2025-05-19,Disetujui
432,101,Cuti Tahunan,2025-10-02,2025-10-04,Menunggu
433,101,Cuti Alasan Penting,2026-01-18,2026-01-23,Disetujui
434,102,Cuti Tahunan,2022-07-06,2022-07-12,Disetujui
435,102,Cuti Tahunan,2024-05-17,2024-05-29,Disetujui
436,102,Cuti Melahirkan,2025-05-17,2025-08-15,Disetujui
437,102,Cuti Melahirkan,2025-05-06,2025-08-04,Disetujui
438,102,Cuti Besar,2026-10-10,2026-11-07,Menunggu
439,103,Cuti Tahunan,2022-04-03,2022-04-14,Disetujui
440,103,Cuti Besar,2023-08-10,2023-09-03,Disetujui
441,103,Cuti Tahunan,2025-05-10,2025-05-18,Disetujui
442,103,Cuti Besar,2026-05-13,2026-06-12,Ditolak
443,103,Cuti Tahunan,2026-02-25,2026-03-06,Menunggu
444,104,Cuti Tahunan,2023-03-25,2023-04-05,Disetujui
445,104,Cuti Tahunan,2025-12-01,2025-12-08,Disetujui
446,106,Cuti Tahunan,2022-03-18,2022-03-21,Disetujui
447,106,Cuti Tahunan,2023-03-15,2023-03-21,Disetujui
448,106,Cuti Tahunan,2023-01-22,2023-01-31,Disetujui
449,106,Cuti Tahunan,2025-09-11,2025-09-15,Menunggu
450,106,Cuti Sakit,2025-01-09,2025-01-12,Disetujui
451,106,Cuti Alasan Penting,2026-08-06,2026-08-09,Ditolak
452,106,Cuti Tahunan,2026-06-16,2026-06-18,Disetujui
453,107,Cuti Besar,2022-01-03,2022-01-24,Ditolak
454,107,Cuti Alasan Penting,2022-08-22,2022-08-25,Menunggu
455,107,Cuti Sakit,2023-03-23,2023-03-25,Disetujui
456,107,Cuti Sakit,2024-03-13,2024-03-18,Disetujui
457,108,Cuti Tahunan,2022-10-06,2022-10-10,Disetujui
458,108,Cuti Tahunan,2024-11-21,2024-11-24,Disetujui
459,108,Cuti Sakit,2025-04-19,2025-04-21,Disetujui
460,108,Cuti Besar,2025-04-25,2025-05-21,Disetujui
461,109,Cuti Tahunan,2022-08-23,2022-09-04,Disetujui
462,109,Cuti Tahunan,2023-07-06,2023-07-12,Disetujui
463,109,Cuti Sakit,2024-04-23,2024-04-25,Disetujui
464,109,Cuti Besar,2026-10-23,2026-11-14,Disetujui
465,110,Cuti Tahunan,2023-06-18,2023-06-25,Disetujui
466,110,Cuti Alasan Penting,2024-01-20,2024-01-23,Disetujui
467,110,Cuti Tahunan,2026-01-12,2026-01-14,Disetujui
468,110,Cuti Alasan Penting,2026-09-09,2026-09-11,Disetujui
469,111,Cuti Alasan Penting,2022-03-25,2022-03-30,Disetujui
470,111,Cuti Tahunan,2023-12-04,2023-12-15,Disetujui
471,111,Cuti Tahunan,2024-06-22,2024-06-28,Disetujui
472,111,Cuti Sakit,2025-08-22,2025-08-27,Menunggu
473,111,Cuti Tahunan,2026-06-01,2026-06-03,Disetujui
474,111,Cuti Tahunan,2026-09-05,2026-09-11,Disetujui
475,112,Cuti Tahunan,2022-07-18,2022-07-20,Ditolak
476,112,Cuti Tahunan,2023-06-24,2023-07-05,Disetujui
477,112,Cuti Besar,2023-10-24,2023-11-22,Disetujui
478,112,Cuti Sakit,2024-12-19,2024-12-22,Disetujui
479,112,Cuti Tahunan,2025-02-05,2025-02-14,Disetujui
480,112,Cuti Alasan Penting,2026-06-21,2026-06-24,Ditolak
481,113,Cuti Tahunan,2022-03-18,2022-03-29,Disetujui
482,113,Cuti Tahunan,2023-12-21,2023-12-24,Ditolak
483,113,Cuti Tahunan,2025-03-08,2025-03-14,Disetujui
484,113,Cuti Alasan Penting,2026-03-23,2026-03-27,Disetujui
485,114,Cuti Sakit,2023-08-18,2023-08-22,Disetujui
486,114,Cuti Besar,2025-11-11,2025-12-04,Disetujui
487,114,Cuti Besar,2026-04-02,2026-04-23,Disetujui
488,114,Cuti Alasan Penting,2026-06-17,2026-06-21,Disetujui
489,115,Cuti Tahunan,2022-03-07,2022-03-17,Disetujui
490,115,Cuti Tahunan,2023-09-15,2023-09-18,Disetujui
491,115,Cuti Alasan Penting,2024-12-01,2024-12-03,Disetujui
492,115,Cuti Tahunan,2024-01-16,2024-01-25,Disetujui
493,115,Cuti Alasan Penting,2026-07-17,2026-07-19,Disetujui
494,115,Cuti Tahunan,2026-07-06,2026-07-13,Menunggu
495,116,Cuti Tahunan,2023-12-17,2023-12-26,Disetujui
496,116,Cuti Alasan Penting,2024-11-03,2024-11-07,Disetujui
497,116,Cuti Tahunan,2024-11-20,2024-11-29,Menunggu
498,116,Cuti Tahunan,2025-10-18,2025-10-24,Ditolak
499,116,Cuti Besar,2025-05-06,2025-06-03,Ditolak
500,116,Cuti Tahunan,2026-11-06,2026-11-16,Disetujui
501,117,Cuti Tahunan,2022-02-03,2022-02-11,Disetujui
502,117,Cuti Tahunan,2023-07-14,2023-07-22,Disetujui
503,117,Cuti Besar,2024-08-09,2024-09-06,Disetujui
504,117,Cuti Tahunan,2025-08-09,2025-08-11,Disetujui
505,117,Cuti Tahunan,2025-12-01,2025-12-11,Disetujui
506,117,Cuti Besar,2026-03-05,2026-03-25,Disetujui
507,117,Cuti Alasan Penting,2026-10-10,2026-10-12,Disetujui
508,118,Cuti Tahunan,2024-07-10,2024-07-20,Disetujui
509,118,Cuti Besar,2024-07-20,2024-08-16,Menunggu
510,118,Cuti Tahunan,2025-01-03,2025-01-14,Disetujui
511,118,Cuti Tahunan,2026-10-14,2026-10-22,Disetujui
512,119,Cuti Tahunan,2024-05-16,2024-05-23,Disetujui
513,119,Cuti Tahunan,2024-07-11,2024-07-23,Disetujui
514,119,Cuti Tahunan,2025-09-14,2025-09-19,Disetujui
515,119,Cuti Tahunan,2026-07-03,2026-07-07,Disetujui
516,120,Cuti Alasan Penting,2026-07-18,2026-07-20,Disetujui
517,121,Cuti Tahunan,2026-01-08,2026-01-18,Disetujui
518,122,Cuti Tahunan,2023-11-06,2023-11-16,Menunggu
519,122,Cuti Tahunan,2023-03-21,2023-03-26,Disetujui
520,122,Cuti Sakit,2025-10-18,2025-10-24,Disetujui
521,122,Cuti Tahunan,2025-11-13,2025-11-18,Disetujui
522,122,Cuti Tahunan,2026-05-11,2026-05-23,Disetujui
523,123,Cuti Besar,2022-06-16,2022-07-14,Disetujui
524,123,Cuti Tahunan,2023-01-04,2023-01-12,Disetujui
525,123,Cuti Tahunan,2023-05-23,2023-05-27,Disetujui
526,123,Cuti Alasan Penting,2024-09-03,2024-09-08,Disetujui
527,123,Cuti Besar,2025-11-10,2025-11-30,Disetujui
528,123,Cuti Tahunan,2026-06-12,2026-06-24,Disetujui
529,124,Cuti Sakit,2022-12-10,2022-12-17,Disetujui
530,124,Cuti Besar,2024-08-19,2024-09-09,Menunggu
531,124,Cuti Tahunan,2025-03-25,2025-03-31,Disetujui
532,125,Cuti Sakit,2023-01-11,2023-01-14,Disetujui
533,125,Cuti Besar,2023-01-02,2023-01-27,Disetujui
534,125,Cuti Besar,2024-09-18,2024-10-11,Disetujui
535,125,Cuti Sakit,2025-06-22,2025-06-28,Disetujui
536,125,Cuti Sakit,2025-10-12,2025-10-19,Disetujui
537,125,Cuti Tahunan,2026-05-01,2026-05-07,Disetujui
538,126,Cuti Besar,2022-05-09,2022-05-31,Disetujui
539,126,Cuti Tahunan,2023-09-21,2023-10-03,Menunggu
540,126,Cuti Sakit,2025-01-24,2025-01-26,Disetujui
541,127,Cuti Alasan Penting,2022-11-08,2022-11-10,Disetujui
542,127,Cuti Tahunan,2022-03-11,2022-03-17,Disetujui
543,127,Cuti Sakit,2023-03-24,2023-03-27,Disetujui
544,127,Cuti Sakit,2024-04-11,2024-04-13,Disetujui
545,127,Cuti Tahunan,2026-06-13,2026-06-18,Disetujui
546,127,Cuti Tahunan,2026-02-22,2026-02-26,Disetujui
547,129,Cuti Tahunan,2026-02-17,2026-02-23,Disetujui
548,129,Cuti Sakit,2026-04-22,2026-04-29,Menunggu
549,130,Cuti Melahirkan,2022-10-02,2022-12-31,Disetujui
550,130,Cuti Tahunan,2023-04-25,2023-05-07,Disetujui
551,130,Cuti Tahunan,2023-05-05,2023-05-14,Disetujui
552,130,Cuti Tahunan,2024-11-11,2024-11-20,Disetujui
553,130,Cuti Sakit,2025-06-21,2025-06-26,Ditolak
554,130,Cuti Tahunan,2025-02-07,2025-02-14,Disetujui
555,130,Cuti Tahunan,2026-10-19,2026-10-25,Disetujui
556,130,Cuti Tahunan,2026-02-19,2026-02-23,Disetujui
557,131,Cuti Alasan Penting,2022-09-15,2022-09-19,Disetujui
558,131,Cuti Sakit,2023-06-16,2023-06-19,Disetujui
559,131,Cuti Besar,2026-04-01,2026-04-24,Disetujui
560,132,Cuti Tahunan,2023-04-07,2023-04-17,Disetujui
561,132,Cuti Tahunan,2023-07-21,2023-07-30,Disetujui
562,132,Cuti Tahunan,2024-02-11,2024-02-16,Ditolak
563,132,Cuti Tahunan,2024-01-18,2024-01-25,Disetujui
564,132,Cuti Tahunan,2025-10-01,2025-10-12,Menunggu
565,132,Cuti Tahunan,2026-10-03,2026-10-14,Disetujui
566,132,Cuti Tahunan,2026-08-13,2026-08-18,Disetujui
567,133,Cuti Tahunan,2023-06-02,2023-06-12,Disetujui
568,133,Cuti Tahunan,2026-04-13,2026-04-15,Disetujui
569,134,Cuti Besar,2022-01-14,2022-02-11,Disetujui
570,134,Cuti Tahunan,2023-11-14,2023-11-26,Disetujui
571,134,Cuti Tahunan,2023-08-12,2023-08-17,Disetujui
572,134,Cuti Tahunan,2026-08-24,2026-09-02,Disetujui
573,135,Cuti Tahunan,2023-12-16,2023-12-28,Menunggu
574,135,Cuti Tahunan,2023-10-03,2023-10-14,Disetujui
575,135,Cuti Besar,2024-09-06,2024-10-05,Disetujui
576,135,Cuti Tahunan,2024-12-23,2024-12-26,Disetujui
577,135,Cuti Tahunan,2025-05-22,2025-06-03,Disetujui
578,135,Cuti Tahunan,2026-02-05,2026-02-08,Disetujui
579,135,Cuti Tahunan,2026-05-22,2026-05-26,Disetujui
580,136,Cuti Tahunan,2022-01-12,2022-01-19,Menunggu
581,136,Cuti Tahunan,2023-07-07,2023-07-17,Disetujui
582,136,Cuti Sakit,2024-11-15,2024-11-18,Disetujui
583,136,Cuti Tahunan,2026-01-06,2026-01-14,Disetujui
584,137,Cuti Alasan Penting,2023-03-22,2023-03-24,Disetujui
585,137,Cuti Alasan Penting,2023-06-12,2023-06-14,Disetujui
586,137,Cuti Alasan Penting,2024-07-02,2024-07-07,Disetujui
587,137,Cuti Tahunan,2024-04-16,2024-04-27,Disetujui
588,137,Cuti Sakit,2025-05-18,2025-05-19,Disetujui
589,137,Cuti Tahunan,2026-12-12,2026-12-18,Disetujui
590,137,Cuti Tahunan,2026-01-20,2026-01-27,Disetujui
591,138,Cuti Alasan Penting,2022-08-07,2022-08-09,Menunggu
592,138,Cuti Tahunan,2022-12-23,2023-01-03,Disetujui
593,138,Cuti Tahunan,2023-05-15,2023-05-19,Disetujui
594,138,Cuti Tahunan,2024-03-25,2024-04-01,Disetujui
595,138,Cuti Tahunan,2025-11-17,2025-11-26,Menunggu
596,138,Cuti Alasan Penting,2026-01-02,2026-01-07,Disetujui
597,140,Cuti Besar,2026-08-03,2026-09-02,Disetujui
598,141,Cuti Tahunan,2022-08-10,2022-08-16,Disetujui
599,141,Cuti Tahunan,2023-09-04,2023-09-11,Disetujui
600,141,Cuti Sakit,2025-10-24,2025-10-29,Menunggu
601,141,Cuti Sakit,2026-11-19,2026-11-20,Disetujui
602,142,Cuti Tahunan,2026-04-10,2026-04-16,Disetujui
603,143,Cuti Alasan Penting,2023-04-18,2023-04-20,Disetujui
604,143,Cuti Tahunan,2024-06-20,2024-07-02,Disetujui
605,143,Cuti Tahunan,2024-05-22,2024-06-01,Disetujui
606,143,Cuti Sakit,2025-09-13,2025-09-14,Disetujui
607,143,Cuti Tahunan,2026-06-20,2026-06-27,Disetujui
608,144,Cuti Sakit,2023-03-25,2023-03-30,Disetujui
609,144,Cuti Tahunan,2023-01-17,2023-01-28,Disetujui
610,144,Cuti Sakit,2025-01-04,2025-01-08,Disetujui
611,144,Cuti Sakit,2025-08-03,2025-08-05,Disetujui
612,144,Cuti Sakit,2026-12-11,2026-12-12,Disetujui
613,145,Cuti Tahunan,2022-04-13,2022-04-22,Disetujui
614,145,Cuti Sakit,2023-06-06,2023-06-07,Disetujui
615,145,Cuti Tahunan,2023-08-02,2023-08-08,Disetujui
616,145,Cuti Sakit,2024-11-09,2024-11-12,Disetujui
617,145,Cuti Alasan Penting,2024-01-11,2024-01-13,Disetujui
618,145,Cuti Alasan Penting,2025-02-10,2025-02-13,Menunggu
619,145,Cuti Tahunan,2026-11-04,2026-11-14,Menunggu
620,146,Cuti Tahunan,2023-02-07,2023-02-15,Disetujui
621,146,Cuti Tahunan,2023-06-06,2023-06-16,Disetujui
622,146,Cuti Tahunan,2025-12-21,2025-12-23,Disetujui
623,146,Cuti Tahunan,2026-08-18,2026-08-20,Disetujui
624,147,Cuti Tahunan,2022-04-02,2022-04-07,Disetujui
625,147,Cuti Tahunan,2022-05-21,2022-05-26,Menunggu
626,147,Cuti Alasan Penting,2023-06-22,2023-06-24,Disetujui
627,147,Cuti Sakit,2024-04-23,2024-04-24,Disetujui
628,147,Cuti Alasan Penting,2025-12-25,2025-12-27,Ditolak
629,147,Cuti Besar,2026-08-20,2026-09-14,Disetujui
630,147,Cuti Alasan Penting,2026-03-20,2026-03-24,Disetujui
631,148,Cuti Tahunan,2022-02-08,2022-02-14,Disetujui
632,148,Cuti Tahunan,2024-02-03,2024-02-13,Disetujui
633,148,Cuti Tahunan,2025-11-17,2025-11-22,Disetujui
634,148,Cuti Sakit,2026-09-21,2026-09-25,Disetujui
635,149,Cuti Tahunan,2024-03-09,2024-03-20,Menunggu
636,149,Cuti Alasan Penting,2025-10-10,2025-10-15,Disetujui
637,150,Cuti Sakit,2022-08-07,2022-08-12,Disetujui
638,150,Cuti Melahirkan,2022-10-06,2023-01-04,Disetujui
639,150,Cuti Tahunan,2023-09-14,2023-09-18,Disetujui
640,150,Cuti Tahunan,2024-01-17,2024-01-22,Disetujui
641,150,Cuti Sakit,2025-06-02,2025-06-04,Disetujui
642,150,Cuti Tahunan,2026-02-23,2026-03-03,Disetujui
643,151,Cuti Tahunan,2022-12-11,2022-12-13,Disetujui
644,151,Cuti Tahunan,2024-05-07,2024-05-19,Disetujui
645,151,Cuti Besar,2024-02-08,2024-02-28,Disetujui
646,151,Cuti Tahunan,2025-02-12,2025-02-19,Disetujui
647,151,Cuti Alasan Penting,2025-08-02,2025-08-05,Menunggu
648,151,Cuti Tahunan,2026-07-17,2026-07-24,Disetujui
649,152,Cuti Tahunan,2022-10-23,2022-11-01,Disetujui
650,152,Cuti Tahunan,2022-05-05,2022-05-11,Disetujui
651,152,Cuti Tahunan,2024-08-07,2024-08-19,Ditolak
652,152,Cuti Tahunan,2025-07-05,2025-07-09,Disetujui
653,152,Cuti Sakit,2026-12-11,2026-12-17,Disetujui
654,152,Cuti Tahunan,2026-09-01,2026-09-04,Ditolak
655,153,Cuti Tahunan,2025-12-01,2025-12-13,Disetujui
656,153,Cuti Tahunan,2026-04-12,2026-04-15,Disetujui
657,154,Cuti Tahunan,2022-04-22,2022-04-28,Ditolak
658,154,Cuti Alasan Penting,2023-06-11,2023-06-16,Disetujui
659,154,Cuti Tahunan,2023-01-17,2023-01-28,Disetujui
660,154,Cuti Tahunan,2024-01-10,2024-01-19,Disetujui
661,154,Cuti Sakit,2024-10-05,2024-10-10,Disetujui
662,154,Cuti Tahunan,2025-07-09,2025-07-14,Disetujui
663,154,Cuti Tahunan,2026-08-10,2026-08-14,Disetujui
664,155,Cuti Alasan Penting,2022-04-09,2022-04-13,Disetujui
665,155,Cuti Alasan Penting,2023-04-24,2023-04-29,Disetujui
666,155,Cuti Besar,2025-02-02,2025-03-02,Disetujui
667,155,Cuti Tahunan,2026-04-12,2026-04-14,Disetujui
668,155,Cuti Tahunan,2026-01-17,2026-01-28,Disetujui
669,156,Cuti Sakit,2022-09-20,2022-09-23,Disetujui
670,156,Cuti Sakit,2022-11-21,2022-11-28,Disetujui
671,156,Cuti Tahunan,2024-11-02,2024-11-09,Disetujui
672,156,Cuti Tahunan,2026-03-11,2026-03-17,Disetujui
673,156,Cuti Tahunan,2026-12-23,2027-01-02,Disetujui
674,157,Cuti Alasan Penting,2026-05-19,2026-05-22,Disetujui
675,158,Cuti Tahunan,2022-04-03,2022-04-10,Disetujui
676,158,Cuti Tahunan,2024-12-22,2024-12-27,Disetujui
677,158,Cuti Tahunan,2024-06-22,2024-07-03,Disetujui
678,158,Cuti Alasan Penting,2025-12-13,2025-12-18,Disetujui
679,159,Cuti Sakit,2022-09-23,2022-09-28,Ditolak
680,159,Cuti Tahunan,2022-04-23,2022-04-28,Menunggu
681,159,Cuti Melahirkan,2023-07-24,2023-10-22,Disetujui
682,159,Cuti Sakit,2024-11-14,2024-11-19,Disetujui
683,159,Cuti Tahunan,2025-09-16,2025-09-28,Disetujui
684,159,Cuti Melahirkan,2025-05-17,2025-08-15,Menunggu
685,160,Cuti Tahunan,2022-04-01,2022-04-07,Disetujui
686,160,Cuti Tahunan,2022-01-25,2022-01-27,Disetujui
687,160,Cuti Alasan Penting,2023-12-18,2023-12-20,Disetujui
688,160,Cuti Melahirkan,2025-05-20,2025-08-18,Disetujui
689,160,Cuti Tahunan,2025-06-10,2025-06-18,Ditolak
690,160,Cuti Besar,2026-05-20,2026-06-16,Menunggu
691,161,Cuti Besar,2022-04-16,2022-05-12,Menunggu
692,161,Cuti Tahunan,2022-10-18,2022-10-30,Disetujui
693,161,Cuti Besar,2023-11-14,2023-12-11,Menunggu
694,161,Cuti Besar,2024-11-12,2024-12-05,Ditolak
695,161,Cuti Sakit,2024-10-03,2024-10-04,Menunggu
696,161,Cuti Sakit,2026-05-17,2026-05-23,Disetujui
697,162,Cuti Alasan Penting,2022-02-16,2022-02-19,Disetujui
698,162,Cuti Tahunan,2023-12-07,2023-12-10,Disetujui
699,162,Cuti Tahunan,2026-10-20,2026-10-31,Disetujui
700,163,Cuti Tahunan,2022-08-16,2022-08-26,Menunggu
701,163,Cuti Besar,2023-10-06,2023-11-04,Disetujui
702,163,Cuti Tahunan,2023-11-20,2023-11-28,Menunggu
703,163,Cuti Sakit,2024-12-04,2024-12-09,Disetujui
704,163,Cuti Tahunan,2025-12-07,2025-12-15,Disetujui
705,163,Cuti Tahunan,2026-07-15,2026-07-26,Disetujui
706,164,Cuti Tahunan,2026-10-07,2026-10-11,Disetujui
707,165,Cuti Alasan Penting,2023-02-05,2023-02-07,Disetujui
708,165,Cuti Sakit,2024-11-14,2024-11-20,Disetujui
709,165,Cuti Melahirkan,2025-08-15,2025-11-13,Menunggu
710,165,Cuti Sakit,2026-09-16,2026-09-21,Disetujui
711,166,Cuti Besar,2023-10-11,2023-11-04,Disetujui
712,166,Cuti Alasan Penting,2023-06-12,2023-06-14,Ditolak
713,166,Cuti Besar,2024-08-05,2024-09-01,Disetujui
714,166,Cuti Alasan Penting,2024-09-24,2024-09-28,Menunggu
715,166,Cuti Sakit,2025-06-13,2025-06-19,Disetujui
716,166,Cuti Tahunan,2025-11-19,2025-12-01,Menunggu
717,166,Cuti Tahunan,2026-04-23,2026-05-01,Disetujui
718,166,Cuti Sakit,2026-04-07,2026-04-14,Disetujui
719,167,Cuti Sakit,2023-03-14,2023-03-19,Disetujui
720,167,Cuti Sakit,2023-01-22,2023-01-27,Disetujui
721,167,Cuti Tahunan,2024-07-16,2024-07-21,Ditolak
722,167,Cuti Sakit,2025-04-03,2025-04-06,Ditolak
723,167,Cuti Sakit,2026-04-05,2026-04-11,Disetujui
724,168,Cuti Tahunan,2024-07-20,2024-07-24,Disetujui
725,168,Cuti Tahunan,2025-09-14,2025-09-23,Ditolak
726,169,Cuti Tahunan,2023-06-07,2023-06-10,Disetujui
727,169,Cuti Tahunan,2024-11-02,2024-11-08,Disetujui
728,169,Cuti Tahunan,2025-07-24,2025-08-02,Disetujui
729,169,Cuti Sakit,2025-09-14,2025-09-20,Disetujui
730,169,Cuti Tahunan,2026-08-24,2026-08-27,Disetujui
731,169,Cuti Alasan Penting,2026-03-06,2026-03-08,Disetujui
732,170,Cuti Tahunan,2022-11-17,2022-11-21,Disetujui
733,170,Cuti Sakit,2023-09-05,2023-09-08,Disetujui
734,170,Cuti Besar,2024-05-02,2024-05-28,Disetujui
735,170,Cuti Sakit,2025-03-13,2025-03-18,Disetujui
736,170,Cuti Tahunan,2026-01-17,2026-01-23,Disetujui
737,171,Cuti Besar,2022-12-11,2023-01-08,Disetujui
738,171,Cuti Tahunan,2025-12-02,2025-12-12,Disetujui
739,172,Cuti Melahirkan,2022-01-16,2022-04-16,Disetujui
740,172,Cuti Tahunan,2022-09-07,2022-09-16,Disetujui
741,172,Cuti Sakit,2023-10-09,2023-10-13,Ditolak
742,172,Cuti Sakit,2024-06-24,2024-06-30,Menunggu
743,172,Cuti Tahunan,2024-05-02,2024-05-09,Ditolak
744,172,Cuti Besar,2025-01-08,2025-01-28,Disetujui
745,172,Cuti Tahunan,2026-07-21,2026-07-30,Disetujui
746,172,Cuti Tahunan,2026-07-25,2026-07-28,Disetujui
747,173,Cuti Besar,2022-08-01,2022-08-31,Disetujui
748,173,Cuti Tahunan,2023-11-24,2023-11-29,Disetujui
749,173,Cuti Sakit,2023-09-12,2023-09-18,Ditolak
750,173,Cuti Tahunan,2024-09-04,2024-09-11,Disetujui
751,173,Cuti Tahunan,2025-11-06,2025-11-15,Disetujui
752,173,Cuti Tahunan,2025-01-07,2025-01-13,Disetujui
753,174,Cuti Sakit,2022-08-01,2022-08-03,Disetujui
754,174,Cuti Tahunan,2023-10-25,2023-11-06,Disetujui
755,174,Cuti Sakit,2024-11-06,2024-11-11,Menunggu
756,174,Cuti Alasan Penting,2025-02-23,2025-02-27,Disetujui
757,174,Cuti Tahunan,2026-11-04,2026-11-15,Disetujui
758,175,Cuti Tahunan,2022-08-18,2022-08-29,Disetujui
759,175,Cuti Tahunan,2022-02-23,2022-03-06,Menunggu
760,175,Cuti Sakit,2023-10-07,2023-10-08,Menunggu
761,175,Cuti Sakit,2023-10-05,2023-10-07,Disetujui
762,175,Cuti Alasan Penting,2024-09-04,2024-09-09,Menunggu
763,175,Cuti Tahunan,2025-02-04,2025-02-16,Disetujui
764,175,Cuti Sakit,2026-04-23,2026-04-29,Disetujui
765,175,Cuti Sakit,2026-05-17,2026-05-23,Disetujui
766,176,Cuti Tahunan,2023-09-08,2023-09-15,Disetujui
767,176,Cuti Alasan Penting,2023-09-21,2023-09-23,Menunggu
768,176,Cuti Sakit,2024-10-12,2024-10-14,Menunggu
769,176,Cuti Tahunan,2024-08-13,2024-08-24,Menunggu
770,176,Cuti Tahunan,2025-09-24,2025-10-01,Disetujui
771,176,Cuti Tahunan,2025-02-11,2025-02-14,Menunggu
772,176,Cuti Melahirkan,2026-06-14,2026-09-12,Disetujui
773,177,Cuti Tahunan,2025-11-04,2025-11-14,Disetujui
774,177,Cuti Tahunan,2026-09-01,2026-09-12,Disetujui
775,177,Cuti Tahunan,2026-12-12,2026-12-17,Menunggu
776,178,Cuti Tahunan,2022-11-02,2022-11-12,Disetujui
777,178,Cuti Sakit,2023-01-12,2023-01-16,Disetujui
778,178,Cuti Tahunan,2023-04-05,2023-04-13,Disetujui
779,178,Cuti Alasan Penting,2025-01-02,2025-01-06,Disetujui
780,178,Cuti Tahunan,2026-07-09,2026-07-14,Disetujui
781,179,Cuti Alasan Penting,2022-01-14,2022-01-16,Disetujui
782,179,Cuti Sakit,2022-03-13,2022-03-14,Disetujui
783,179,Cuti Tahunan,2023-01-22,2023-01-25,Disetujui
784,179,Cuti Alasan Penting,2024-08-04,2024-08-06,Disetujui
785,179,Cuti Besar,2026-02-22,2026-03-18,Disetujui
786,180,Cuti Tahunan,2022-10-06,2022-10-15,Disetujui
787,180,Cuti Sakit,2023-07-11,2023-07-18,Disetujui
788,180,Cuti Tahunan,2025-09-01,2025-09-05,Ditolak
789,180,Cuti Sakit,2025-10-07,2025-10-08,Disetujui
790,180,Cuti Alasan Penting,2026-07-22,2026-07-27,Disetujui
791,180,Cuti Sakit,2026-04-23,2026-04-24,Menunggu
792,181,Cuti Sakit,2025-03-10,2025-03-14,Disetujui
793,181,Cuti Tahunan,2025-07-21,2025-07-29,Disetujui
794,181,Cuti Tahunan,2026-05-23,2026-06-03,Menunggu
795,182,Cuti Alasan Penting,2026-03-06,2026-03-08,Ditolak
796,183,Cuti Tahunan,2025-08-17,2025-08-22,Ditolak
797,183,Cuti Tahunan,2025-05-08,2025-05-12,Disetujui
798,183,Cuti Sakit,2026-06-22,2026-06-24,Disetujui
799,183,Cuti Sakit,2026-09-04,2026-09-07,Disetujui
800,184,Cuti Tahunan,2022-06-25,2022-07-06,Disetujui
801,184,Cuti Tahunan,2023-08-12,2023-08-17,Disetujui
802,184,Cuti Sakit,2024-06-20,2024-06-26,Disetujui
803,184,Cuti Alasan Penting,2024-03-14,2024-03-18,Disetujui
804,184,Cuti Tahunan,2025-04-13,2025-04-15,Disetujui
805,184,Cuti Tahunan,2026-05-02,2026-05-04,Disetujui
806,185,Cuti Alasan Penting,2024-05-04,2024-05-08,Menunggu
807,185,Cuti Tahunan,2025-05-19,2025-05-26,Disetujui
808,185,Cuti Sakit,2026-10-15,2026-10-21,Disetujui
809,186,Cuti Tahunan,2023-01-09,2023-01-17,Disetujui
810,186,Cuti Sakit,2024-04-11,2024-04-18,Disetujui
811,186,Cuti Tahunan,2025-10-13,2025-10-16,Disetujui
812,187,Cuti Melahirkan,2025-05-08,2025-08-06,Menunggu
813,187,Cuti Besar,2026-07-11,2026-08-05,Ditolak
814,187,Cuti Sakit,2026-05-08,2026-05-15,Disetujui
815,188,Cuti Tahunan,2023-07-09,2023-07-19,Disetujui
816,188,Cuti Alasan Penting,2025-09-22,2025-09-25,Disetujui
817,188,Cuti Sakit,2026-03-12,2026-03-15,Menunggu
818,189,Cuti Sakit,2025-10-08,2025-10-13,Disetujui
819,189,Cuti Tahunan,2025-01-13,2025-01-20,Disetujui
820,189,Cuti Alasan Penting,2026-11-10,2026-11-15,Disetujui
821,190,Cuti Tahunan,2025-05-05,2025-05-11,Disetujui
822,190,Cuti Tahunan,2026-11-02,2026-11-12,Menunggu
823,191,Cuti Tahunan,2022-08-04,2022-08-15,Disetujui
