"kinerja_id","pegawai_id","periode","nilai","predikat","created_at"
455,112,2022,81.26,Baik,2026-07-08 01:06:50.441
456,112,2023,81.11,Baik,2026-07-08 01:06:50.441
457,112,2024,80.52,Baik,2026-07-08 01:06:50.441
458,112,2025,81.95,Baik,2026-07-08 01:06:50.441
459,112,2026,83.18,Baik,2026-07-08 01:06:50.441
460,113,2022,80.10,Baik,2026-07-08 01:06:50.441
461,113,2023,81.34,Baik,2026-07-08 01:06:50.441
462,113,2024,82.78,Baik,2026-07-08 01:06:50.441
463,113,2025,81.37,Baik,2026-07-08 01:06:50.441
464,114,2022,82.50,Baik,2026-07-08 01:06:50.441
465,114,2023,81.31,Baik,2026-07-08 01:06:50.441
466,114,2024,79.33,Cukup,2026-07-08 01:06:50.441
467,114,2025,80.11,Baik,2026-07-08 01:06:50.441
468,114,2026,79.31,Cukup,2026-07-08 01:06:50.441
469,115,2022,81.29,Baik,2026-07-08 01:06:50.441
470,115,2023,80.06,Baik,2026-07-08 01:06:50.441
471,115,2024,81.89,Baik,2026-07-08 01:06:50.441
472,115,2025,82.68,Baik,2026-07-08 01:06:50.441
473,115,2026,83.46,Baik,2026-07-08 01:06:50.441
474,116,2023,80.04,Baik,2026-07-08 01:06:50.441
475,116,2024,81.94,Baik,2026-07-08 01:06:50.441
476,116,2025,81.36,Baik,2026-07-08 01:06:50.441
477,116,2026,82.89,Baik,2026-07-08 01:06:50.441
478,117,2022,73.62,Cukup,2026-07-08 01:06:50.441
479,117,2023,73.01,Cukup,2026-07-08 01:06:50.441
480,117,2024,74.77,Cukup,2026-07-08 01:06:50.441
481,117,2025,75.25,Cukup,2026-07-08 01:06:50.441
482,117,2026,75.88,Cukup,2026-07-08 01:06:50.441
483,118,2022,81.22,Baik,2026-07-08 01:06:50.441
484,118,2023,82.90,Baik,2026-07-08 01:06:50.441
485,118,2024,83.63,Baik,2026-07-08 01:06:50.441
486,118,2025,83.26,Baik,2026-07-08 01:06:50.441
487,118,2026,84.18,Baik,2026-07-08 01:06:50.441
488,119,2022,89.41,Baik,2026-07-08 01:06:50.441
489,119,2023,87.56,Baik,2026-07-08 01:06:50.441
490,119,2024,85.95,Baik,2026-07-08 01:06:50.441
491,119,2025,85.60,Baik,2026-07-08 01:06:50.441
492,119,2026,83.79,Baik,2026-07-08 01:06:50.441
493,120,2025,89.50,Baik,2026-07-08 01:06:50.441
494,120,2026,88.40,Baik,2026-07-08 01:06:50.441
495,121,2026,81.99,Baik,2026-07-08 01:06:50.441
496,122,2022,73.65,Cukup,2026-07-08 01:06:50.441
497,122,2023,72.15,Cukup,2026-07-08 01:06:50.441
498,122,2024,71.75,Cukup,2026-07-08 01:06:50.441
499,122,2025,72.97,Cukup,2026-07-08 01:06:50.441
500,122,2026,72.59,Cukup,2026-07-08 01:06:50.441
501,123,2022,82.80,Baik,2026-07-08 01:06:50.441
502,123,2023,84.45,Baik,2026-07-08 01:06:50.441
503,123,2024,86.21,Baik,2026-07-08 01:06:50.441
504,123,2025,85.92,Baik,2026-07-08 01:06:50.441
505,123,2026,86.83,Baik,2026-07-08 01:06:50.441
506,124,2022,80.71,Baik,2026-07-08 01:06:50.441
507,124,2023,80.93,Baik,2026-07-08 01:06:50.441
508,124,2024,80.80,Baik,2026-07-08 01:06:50.441
509,124,2025,81.94,Baik,2026-07-08 01:06:50.441
510,124,2026,82.68,Baik,2026-07-08 01:06:50.441
511,125,2023,82.08,Baik,2026-07-08 01:06:50.441
512,125,2024,80.22,Baik,2026-07-08 01:06:50.441
513,125,2025,82.12,Baik,2026-07-08 01:06:50.441
514,125,2026,83.82,Baik,2026-07-08 01:06:50.441
515,126,2022,83.40,Baik,2026-07-08 01:06:50.441
516,126,2023,84.55,Baik,2026-07-08 01:06:50.441
517,126,2024,85.13,Baik,2026-07-08 01:06:50.441
518,126,2025,84.03,Baik,2026-07-08 01:06:50.441
519,126,2026,83.04,Baik,2026-07-08 01:06:50.441
520,127,2022,74.24,Cukup,2026-07-08 01:06:50.441
521,127,2023,72.59,Cukup,2026-07-08 01:06:50.441
522,127,2024,71.99,Cukup,2026-07-08 01:06:50.441
523,128,2026,90.42,Sangat Baik,2026-07-08 01:06:50.441
524,129,2025,73.04,Cukup,2026-07-08 01:06:50.441
525,129,2026,73.21,Cukup,2026-07-08 01:06:50.441
526,130,2022,90.50,Sangat Baik,2026-07-08 01:06:50.441
527,130,2023,89.51,Baik,2026-07-08 01:06:50.441
528,130,2024,88.36,Baik,2026-07-08 01:06:50.441
529,131,2022,89.01,Baik,2026-07-08 01:06:50.441
530,131,2023,90.20,Sangat Baik,2026-07-08 01:06:50.441
531,131,2024,91.74,Sangat Baik,2026-07-08 01:06:50.441
532,131,2025,93.48,Sangat Baik,2026-07-08 01:06:50.441
533,131,2026,94.74,Sangat Baik,2026-07-08 01:06:50.441
534,132,2022,90.76,Sangat Baik,2026-07-08 01:06:50.441
535,132,2023,90.04,Sangat Baik,2026-07-08 01:06:50.441
536,133,2022,73.45,Cukup,2026-07-08 01:06:50.441
537,133,2023,71.62,Cukup,2026-07-08 01:06:50.441
538,134,2022,83.19,Baik,2026-07-08 01:06:50.441
539,134,2023,84.55,Baik,2026-07-08 01:06:50.441
540,134,2024,85.19,Baik,2026-07-08 01:06:50.441
541,134,2025,85.86,Baik,2026-07-08 01:06:50.441
542,134,2026,85.50,Baik,2026-07-08 01:06:50.441
543,135,2022,89.69,Baik,2026-07-08 01:06:50.441
544,135,2023,88.25,Baik,2026-07-08 01:06:50.441
545,135,2024,86.43,Baik,2026-07-08 01:06:50.441
546,135,2025,86.13,Baik,2026-07-08 01:06:50.441
547,135,2026,87.59,Baik,2026-07-08 01:06:50.441
548,136,2022,80.40,Baik,2026-07-08 01:06:50.441
549,136,2023,80.26,Baik,2026-07-08 01:06:50.441
550,136,2024,78.39,Cukup,2026-07-08 01:06:50.441
551,136,2025,77.60,Cukup,2026-07-08 01:06:50.441
552,136,2026,77.47,Cukup,2026-07-08 01:06:50.441
553,137,2022,81.02,Baik,2026-07-08 01:06:50.441
554,137,2023,81.29,Baik,2026-07-08 01:06:50.441
555,137,2024,80.63,Baik,2026-07-08 01:06:50.441
556,137,2025,80.37,Baik,2026-07-08 01:06:50.441
557,138,2022,73.83,Cukup,2026-07-08 01:06:50.441
558,138,2023,72.41,Cukup,2026-07-08 01:06:50.441
559,138,2024,73.80,Cukup,2026-07-08 01:06:50.441
560,138,2025,72.96,Cukup,2026-07-08 01:06:50.441
561,138,2026,73.78,Cukup,2026-07-08 01:06:50.441
562,139,2026,81.39,Baik,2026-07-08 01:06:50.441
563,140,2026,81.73,Baik,2026-07-08 01:06:50.441
564,141,2022,80.17,Baik,2026-07-08 01:06:50.441
565,141,2023,80.41,Baik,2026-07-08 01:06:50.441
566,141,2024,80.63,Baik,2026-07-08 01:06:50.441
567,141,2025,81.05,Baik,2026-07-08 01:06:50.441
568,141,2026,79.25,Cukup,2026-07-08 01:06:50.441
569,142,2026,76.72,Cukup,2026-07-08 01:06:50.441
570,143,2022,74.16,Cukup,2026-07-08 01:06:50.441
571,143,2023,75.25,Cukup,2026-07-08 01:06:50.441
572,143,2024,76.38,Cukup,2026-07-08 01:06:50.441
573,143,2025,76.80,Cukup,2026-07-08 01:06:50.441
574,143,2026,75.46,Cukup,2026-07-08 01:06:50.441
575,144,2022,80.60,Baik,2026-07-08 01:06:50.441
576,144,2023,79.93,Cukup,2026-07-08 01:06:50.441
577,145,2022,83.90,Baik,2026-07-08 01:06:50.441
578,145,2023,82.42,Baik,2026-07-08 01:06:50.441
579,145,2024,84.31,Baik,2026-07-08 01:06:50.441
580,145,2025,84.74,Baik,2026-07-08 01:06:50.441
581,145,2026,85.80,Baik,2026-07-08 01:06:50.441
582,146,2023,88.34,Baik,2026-07-08 01:06:50.441
583,146,2024,88.40,Baik,2026-07-08 01:06:50.441
584,146,2025,88.08,Baik,2026-07-08 01:06:50.441
585,146,2026,86.17,Baik,2026-07-08 01:06:50.441
586,147,2022,82.87,Baik,2026-07-08 01:06:50.441
587,147,2023,81.52,Baik,2026-07-08 01:06:50.441
588,147,2024,82.48,Baik,2026-07-08 01:06:50.441
589,147,2025,83.34,Baik,2026-07-08 01:06:50.441
590,147,2026,82.38,Baik,2026-07-08 01:06:50.441
591,148,2022,75.70,Cukup,2026-07-08 01:06:50.441
592,148,2023,74.06,Cukup,2026-07-08 01:06:50.441
593,148,2024,75.96,Cukup,2026-07-08 01:06:50.441
594,149,2023,83.72,Baik,2026-07-08 01:06:50.441
595,149,2024,84.55,Baik,2026-07-08 01:06:50.441
596,149,2025,85.80,Baik,2026-07-08 01:06:50.441
597,149,2026,87.67,Baik,2026-07-08 01:06:50.441
598,150,2022,80.52,Baik,2026-07-08 01:06:50.441
599,150,2023,80.61,Baik,2026-07-08 01:06:50.441
600,150,2024,80.79,Baik,2026-07-08 01:06:50.441
601,150,2025,82.62,Baik,2026-07-08 01:06:50.441
602,150,2026,82.30,Baik,2026-07-08 01:06:50.441
603,151,2022,74.51,Cukup,2026-07-08 01:06:50.441
604,151,2023,74.81,Cukup,2026-07-08 01:06:50.441
605,151,2024,76.31,Cukup,2026-07-08 01:06:50.441
606,151,2025,77.02,Cukup,2026-07-08 01:06:50.441
607,152,2022,82.54,Baik,2026-07-08 01:06:50.441
608,152,2023,83.23,Baik,2026-07-08 01:06:50.441
609,152,2024,82.81,Baik,2026-07-08 01:06:50.441
610,152,2025,83.93,Baik,2026-07-08 01:06:50.441
611,152,2026,82.77,Baik,2026-07-08 01:06:50.441
612,153,2025,82.70,Baik,2026-07-08 01:06:50.441
613,153,2026,82.75,Baik,2026-07-08 01:06:50.441
614,154,2022,90.14,Sangat Baik,2026-07-08 01:06:50.441
615,154,2023,88.27,Baik,2026-07-08 01:06:50.441
616,154,2024,87.71,Baik,2026-07-08 01:06:50.441
617,154,2025,85.91,Baik,2026-07-08 01:06:50.441
618,154,2026,86.19,Baik,2026-07-08 01:06:50.441
619,155,2022,75.77,Cukup,2026-07-08 01:06:50.441
620,155,2023,76.33,Cukup,2026-07-08 01:06:50.441
621,155,2024,77.94,Cukup,2026-07-08 01:06:50.441
622,155,2025,78.32,Cukup,2026-07-08 01:06:50.441
623,155,2026,79.64,Cukup,2026-07-08 01:06:50.441
624,156,2022,81.33,Baik,2026-07-08 01:06:50.441
625,156,2023,82.02,Baik,2026-07-08 01:06:50.441
626,156,2024,81.62,Baik,2026-07-08 01:06:50.441
627,156,2025,82.09,Baik,2026-07-08 01:06:50.441
628,156,2026,82.54,Baik,2026-07-08 01:06:50.441
629,157,2026,88.13,Baik,2026-07-08 01:06:50.441
630,158,2022,82.82,Baik,2026-07-08 01:06:50.441
631,158,2023,83.31,Baik,2026-07-08 01:06:50.441
632,158,2024,83.79,Baik,2026-07-08 01:06:50.441
633,158,2025,83.67,Baik,2026-07-08 01:06:50.441
634,158,2026,85.04,Baik,2026-07-08 01:06:50.441
635,159,2022,80.19,Baik,2026-07-08 01:06:50.441
636,159,2023,80.29,Baik,2026-07-08 01:06:50.441
637,159,2024,81.95,Baik,2026-07-08 01:06:50.441
638,159,2025,82.59,Baik,2026-07-08 01:06:50.441
639,159,2026,84.54,Baik,2026-07-08 01:06:50.441
640,160,2022,81.70,Baik,2026-07-08 01:06:50.441
641,160,2023,80.91,Baik,2026-07-08 01:06:50.441
642,160,2024,79.19,Cukup,2026-07-08 01:06:50.441
643,160,2025,79.89,Cukup,2026-07-08 01:06:50.441
644,160,2026,80.97,Baik,2026-07-08 01:06:50.441
645,161,2022,82.35,Baik,2026-07-08 01:06:50.441
646,161,2023,82.48,Baik,2026-07-08 01:06:50.441
647,161,2024,82.63,Baik,2026-07-08 01:06:50.441
648,161,2025,80.65,Baik,2026-07-08 01:06:50.441
649,161,2026,78.79,Cukup,2026-07-08 01:06:50.441
650,162,2022,82.26,Baik,2026-07-08 01:06:50.441
651,162,2023,82.47,Baik,2026-07-08 01:06:50.441
652,162,2024,84.22,Baik,2026-07-08 01:06:50.441
653,162,2025,82.87,Baik,2026-07-08 01:06:50.441
654,163,2022,82.64,Baik,2026-07-08 01:06:50.441
655,163,2023,82.82,Baik,2026-07-08 01:06:50.441
656,163,2024,81.74,Baik,2026-07-08 01:06:50.441
657,163,2025,81.37,Baik,2026-07-08 01:06:50.441
658,163,2026,83.36,Baik,2026-07-08 01:06:50.441
659,164,2026,80.02,Baik,2026-07-08 01:06:50.441
660,165,2023,81.66,Baik,2026-07-08 01:06:50.441
661,165,2024,80.78,Baik,2026-07-08 01:06:50.441
662,165,2025,81.92,Baik,2026-07-08 01:06:50.441
663,165,2026,80.62,Baik,2026-07-08 01:06:50.441
664,166,2022,81.79,Baik,2026-07-08 01:06:50.441
665,166,2023,83.26,Baik,2026-07-08 01:06:50.441
666,166,2024,81.44,Baik,2026-07-08 01:06:50.441
667,167,2022,80.88,Baik,2026-07-08 01:06:50.441
668,167,2023,81.94,Baik,2026-07-08 01:06:50.441
669,167,2024,82.53,Baik,2026-07-08 01:06:50.441
670,167,2025,80.71,Baik,2026-07-08 01:06:50.441
671,167,2026,82.36,Baik,2026-07-08 01:06:50.441
672,168,2022,82.61,Baik,2026-07-08 01:06:50.441
673,168,2023,82.48,Baik,2026-07-08 01:06:50.441
674,168,2024,82.05,Baik,2026-07-08 01:06:50.441
675,168,2025,82.12,Baik,2026-07-08 01:06:50.441
676,168,2026,82.48,Baik,2026-07-08 01:06:50.441
677,169,2023,81.63,Baik,2026-07-08 01:06:50.441
678,169,2024,80.33,Baik,2026-07-08 01:06:50.441
679,169,2025,80.80,Baik,2026-07-08 01:06:50.441
680,169,2026,79.24,Cukup,2026-07-08 01:06:50.441
681,170,2022,73.96,Cukup,2026-07-08 01:06:50.441
682,170,2023,73.99,Cukup,2026-07-08 01:06:50.441
683,170,2024,74.94,Cukup,2026-07-08 01:06:50.441
684,170,2025,75.41,Cukup,2026-07-08 01:06:50.441
685,170,2026,75.24,Cukup,2026-07-08 01:06:50.441
686,171,2022,80.66,Baik,2026-07-08 01:06:50.441
687,171,2023,81.14,Baik,2026-07-08 01:06:50.441
688,171,2024,82.60,Baik,2026-07-08 01:06:50.441
689,171,2025,81.06,Baik,2026-07-08 01:06:50.441
690,171,2026,79.19,Cukup,2026-07-08 01:06:50.441
691,172,2022,74.75,Cukup,2026-07-08 01:06:50.441
692,172,2023,74.96,Cukup,2026-07-08 01:06:50.441
693,172,2024,75.95,Cukup,2026-07-08 01:06:50.441
694,172,2025,74.62,Cukup,2026-07-08 01:06:50.441
695,172,2026,72.63,Cukup,2026-07-08 01:06:50.441
696,173,2022,83.24,Baik,2026-07-08 01:06:50.441
697,173,2023,82.10,Baik,2026-07-08 01:06:50.441
698,173,2024,82.35,Baik,2026-07-08 01:06:50.441
699,173,2025,82.49,Baik,2026-07-08 01:06:50.441
700,173,2026,83.01,Baik,2026-07-08 01:06:50.441
701,174,2022,81.16,Baik,2026-07-08 01:06:50.441
702,174,2023,80.07,Baik,2026-07-08 01:06:50.441
703,174,2024,80.52,Baik,2026-07-08 01:06:50.441
704,174,2025,80.27,Baik,2026-07-08 01:06:50.441
705,174,2026,81.38,Baik,2026-07-08 01:06:50.441
706,175,2022,80.68,Baik,2026-07-08 01:06:50.441
707,175,2023,80.82,Baik,2026-07-08 01:06:50.441
708,175,2024,81.76,Baik,2026-07-08 01:06:50.441
709,175,2025,83.39,Baik,2026-07-08 01:06:50.441
710,175,2026,84.78,Baik,2026-07-08 01:06:50.441
711,176,2022,90.89,Sangat Baik,2026-07-08 01:06:50.441
712,176,2023,92.83,Sangat Baik,2026-07-08 01:06:50.441
713,176,2024,91.31,Sangat Baik,2026-07-08 01:06:50.441
714,176,2025,92.15,Sangat Baik,2026-07-08 01:06:50.441
715,176,2026,91.37,Sangat Baik,2026-07-08 01:06:50.441
716,177,2025,82.09,Baik,2026-07-08 01:06:50.441
717,177,2026,83.84,Baik,2026-07-08 01:06:50.441
718,178,2022,82.58,Baik,2026-07-08 01:06:50.441
719,178,2023,81.74,Baik,2026-07-08 01:06:50.441
720,178,2024,80.57,Baik,2026-07-08 01:06:50.441
721,178,2025,82.44,Baik,2026-07-08 01:06:50.441
722,178,2026,84.36,Baik,2026-07-08 01:06:50.441
723,179,2022,91.86,Sangat Baik,2026-07-08 01:06:50.441
724,179,2023,90.85,Sangat Baik,2026-07-08 01:06:50.441
725,179,2024,92.57,Sangat Baik,2026-07-08 01:06:50.441
726,179,2025,93.39,Sangat Baik,2026-07-08 01:06:50.441
727,179,2026,91.93,Sangat Baik,2026-07-08 01:06:50.441
728,180,2022,82.83,Baik,2026-07-08 01:06:50.441
729,180,2023,82.08,Baik,2026-07-08 01:06:50.441
730,180,2024,81.57,Baik,2026-07-08 01:06:50.441
731,180,2025,80.33,Baik,2026-07-08 01:06:50.441
732,180,2026,80.89,Baik,2026-07-08 01:06:50.441
733,181,2025,90.40,Sangat Baik,2026-07-08 01:06:50.441
734,181,2026,89.79,Baik,2026-07-08 01:06:50.441
735,182,2026,90.68,Sangat Baik,2026-07-08 01:06:50.441
736,183,2025,82.54,Baik,2026-07-08 01:06:50.441
737,183,2026,81.34,Baik,2026-07-08 01:06:50.441
738,184,2022,89.84,Baik,2026-07-08 01:06:50.441
739,184,2023,90.16,Sangat Baik,2026-07-08 01:06:50.441
740,184,2024,91.50,Sangat Baik,2026-07-08 01:06:50.441
741,184,2025,90.16,Sangat Baik,2026-07-08 01:06:50.441
742,184,2026,91.57,Sangat Baik,2026-07-08 01:06:50.441
743,185,2024,88.41,Baik,2026-07-08 01:06:50.441
744,185,2025,88.24,Baik,2026-07-08 01:06:50.441
745,185,2026,86.54,Baik,2026-07-08 01:06:50.441
746,186,2023,83.05,Baik,2026-07-08 01:06:50.441
747,186,2024,83.51,Baik,2026-07-08 01:06:50.441
748,186,2025,84.38,Baik,2026-07-08 01:06:50.441
749,186,2026,85.95,Baik,2026-07-08 01:06:50.441
750,187,2025,80.41,Baik,2026-07-08 01:06:50.441
751,187,2026,80.65,Baik,2026-07-08 01:06:50.441
752,188,2022,82.83,Baik,2026-07-08 01:06:50.441
753,188,2023,82.38,Baik,2026-07-08 01:06:50.441
754,188,2024,81.65,Baik,2026-07-08 01:06:50.441
755,188,2025,81.49,Baik,2026-07-08 01:06:50.441
756,188,2026,80.21,Baik,2026-07-08 01:06:50.441
757,189,2024,81.32,Baik,2026-07-08 01:06:50.441
758,189,2025,82.53,Baik,2026-07-08 01:06:50.441
759,189,2026,81.74,Baik,2026-07-08 01:06:50.441
760,190,2025,80.23,Baik,2026-07-08 01:06:50.441
761,190,2026,81.64,Baik,2026-07-08 01:06:50.441
762,191,2022,81.68,Baik,2026-07-08 01:06:50.441
763,191,2023,83.64,Baik,2026-07-08 01:06:50.441
764,192,2022,80.14,Baik,2026-07-08 01:06:50.441
765,192,2023,80.45,Baik,2026-07-08 01:06:50.441
766,192,2024,81.27,Baik,2026-07-08 01:06:50.441
767,192,2025,80.42,Baik,2026-07-08 01:06:50.441
768,192,2026,81.87,Baik,2026-07-08 01:06:50.441
769,193,2022,91.17,Sangat Baik,2026-07-08 01:06:50.441
770,193,2023,90.51,Sangat Baik,2026-07-08 01:06:50.441
771,193,2024,89.85,Baik,2026-07-08 01:06:50.441
772,193,2025,91.54,Sangat Baik,2026-07-08 01:06:50.441
773,193,2026,91.93,Sangat Baik,2026-07-08 01:06:50.441
774,194,2022,89.58,Baik,2026-07-08 01:06:50.441
775,194,2023,91.22,Sangat Baik,2026-07-08 01:06:50.441
776,194,2024,90.91,Sangat Baik,2026-07-08 01:06:50.441
777,194,2025,88.98,Baik,2026-07-08 01:06:50.441
778,194,2026,88.97,Baik,2026-07-08 01:06:50.441
779,195,2022,80.77,Baik,2026-07-08 01:06:50.441
780,195,2023,82.13,Baik,2026-07-08 01:06:50.441
781,195,2024,82.89,Baik,2026-07-08 01:06:50.441
782,195,2025,81.91,Baik,2026-07-08 01:06:50.441
783,195,2026,80.39,Baik,2026-07-08 01:06:50.441
784,196,2022,91.29,Sangat Baik,2026-07-08 01:06:50.441
785,196,2023,90.56,Sangat Baik,2026-07-08 01:06:50.441
786,196,2024,89.30,Baik,2026-07-08 01:06:50.441
787,196,2025,89.64,Baik,2026-07-08 01:06:50.441
788,196,2026,89.03,Baik,2026-07-08 01:06:50.441
789,197,2025,81.37,Baik,2026-07-08 01:06:50.441
790,197,2026,82.01,Baik,2026-07-08 01:06:50.441
791,198,2022,74.79,Cukup,2026-07-08 01:06:50.441
792,198,2023,76.02,Cukup,2026-07-08 01:06:50.441
793,198,2024,75.90,Cukup,2026-07-08 01:06:50.441
794,198,2025,75.15,Cukup,2026-07-08 01:06:50.441
795,198,2026,73.30,Cukup,2026-07-08 01:06:50.441
796,199,2022,82.56,Baik,2026-07-08 01:06:50.441
797,199,2023,83.76,Baik,2026-07-08 01:06:50.441
798,200,2022,73.53,Cukup,2026-07-08 01:06:50.441
799,200,2023,74.65,Cukup,2026-07-08 01:06:50.441
800,200,2024,73.80,Cukup,2026-07-08 01:06:50.441
801,200,2025,74.58,Cukup,2026-07-08 01:06:50.441
802,200,2026,73.57,Cukup,2026-07-08 01:06:50.441
803,201,2022,82.00,Baik,2026-07-08 01:06:50.441
804,201,2023,83.69,Baik,2026-07-08 01:06:50.441
805,201,2024,81.96,Baik,2026-07-08 01:06:50.441
806,201,2025,81.33,Baik,2026-07-08 01:06:50.441
807,201,2026,82.33,Baik,2026-07-08 01:06:50.441
808,202,2022,89.06,Baik,2026-07-08 01:06:50.441
809,202,2023,88.73,Baik,2026-07-08 01:06:50.441
810,202,2024,89.80,Baik,2026-07-08 01:06:50.441
811,203,2022,80.43,Baik,2026-07-08 01:06:50.441
812,203,2023,79.42,Cukup,2026-07-08 01:06:50.441
813,203,2024,81.11,Baik,2026-07-08 01:06:50.441
814,203,2025,79.71,Cukup,2026-07-08 01:06:50.441
815,203,2026,79.99,Cukup,2026-07-08 01:06:50.441
816,204,2022,91.44,Sangat Baik,2026-07-08 01:06:50.441
817,204,2023,93.28,Sangat Baik,2026-07-08 01:06:50.441
818,204,2024,92.70,Sangat Baik,2026-07-08 01:06:50.441
819,204,2025,92.60,Sangat Baik,2026-07-08 01:06:50.441
820,204,2026,90.89,Sangat Baik,2026-07-08 01:06:50.441
821,205,2024,82.66,Baik,2026-07-08 01:06:50.441
822,205,2025,80.81,Baik,2026-07-08 01:06:50.441
823,205,2026,79.03,Cukup,2026-07-08 01:06:50.441
824,206,2022,82.75,Baik,2026-07-08 01:06:50.441
825,206,2023,82.04,Baik,2026-07-08 01:06:50.441
826,206,2024,80.94,Baik,2026-07-08 01:06:50.441
827,206,2025,80.21,Baik,2026-07-08 01:06:50.441
828,206,2026,79.36,Cukup,2026-07-08 01:06:50.441
829,207,2022,80.87,Baik,2026-07-08 01:06:50.441
830,207,2023,82.35,Baik,2026-07-08 01:06:50.441
831,207,2024,83.33,Baik,2026-07-08 01:06:50.441
832,207,2025,82.90,Baik,2026-07-08 01:06:50.441
833,207,2026,81.36,Baik,2026-07-08 01:06:50.441
834,208,2022,81.97,Baik,2026-07-08 01:06:50.441
835,208,2023,82.92,Baik,2026-07-08 01:06:50.441
836,208,2024,83.48,Baik,2026-07-08 01:06:50.441
837,208,2025,81.65,Baik,2026-07-08 01:06:50.441
838,208,2026,83.46,Baik,2026-07-08 01:06:50.441
839,209,2022,81.53,Baik,2026-07-08 01:06:50.441
840,209,2023,82.40,Baik,2026-07-08 01:06:50.441
841,209,2024,83.45,Baik,2026-07-08 01:06:50.441
842,209,2025,82.71,Baik,2026-07-08 01:06:50.441
843,209,2026,81.51,Baik,2026-07-08 01:06:50.441
844,210,2022,74.45,Cukup,2026-07-08 01:06:50.441
845,210,2023,74.17,Cukup,2026-07-08 01:06:50.441
846,210,2024,73.28,Cukup,2026-07-08 01:06:50.441
847,211,2025,90.34,Sangat Baik,2026-07-08 01:06:50.441
848,211,2026,92.33,Sangat Baik,2026-07-08 01:06:50.441
849,212,2024,83.45,Baik,2026-07-08 01:06:50.441
850,212,2025,83.96,Baik,2026-07-08 01:06:50.441
851,212,2026,82.24,Baik,2026-07-08 01:06:50.441
852,213,2022,73.82,Cukup,2026-07-08 01:06:50.441
853,213,2023,73.87,Cukup,2026-07-08 01:06:50.441
854,213,2024,72.32,Cukup,2026-07-08 01:06:50.441
855,213,2025,71.28,Cukup,2026-07-08 01:06:50.441
856,213,2026,72.75,Cukup,2026-07-08 01:06:50.441
857,214,2022,80.72,Baik,2026-07-08 01:06:50.441
858,214,2023,80.10,Baik,2026-07-08 01:06:50.441
859,215,2022,80.88,Baik,2026-07-08 01:06:50.441
860,215,2023,79.97,Cukup,2026-07-08 01:06:50.441
861,215,2024,79.84,Cukup,2026-07-08 01:06:50.441
862,215,2025,77.96,Cukup,2026-07-08 01:06:50.441
863,215,2026,77.03,Cukup,2026-07-08 01:06:50.441
864,216,2022,80.59,Baik,2026-07-08 01:06:50.441
865,216,2023,81.45,Baik,2026-07-08 01:06:50.441
866,216,2024,80.90,Baik,2026-07-08 01:06:50.441
867,216,2025,80.10,Baik,2026-07-08 01:06:50.441
868,216,2026,81.26,Baik,2026-07-08 01:06:50.441
869,217,2024,81.22,Baik,2026-07-08 01:06:50.441
870,217,2025,81.88,Baik,2026-07-08 01:06:50.441
871,217,2026,82.72,Baik,2026-07-08 01:06:50.441
872,218,2022,76.31,Cukup,2026-07-08 01:06:50.441
873,218,2023,77.12,Cukup,2026-07-08 01:06:50.441
874,218,2024,75.98,Cukup,2026-07-08 01:06:50.441
875,218,2025,77.20,Cukup,2026-07-08 01:06:50.441
876,218,2026,78.82,Cukup,2026-07-08 01:06:50.441
877,219,2022,83.51,Baik,2026-07-08 01:06:50.441
878,219,2023,85.49,Baik,2026-07-08 01:06:50.441
879,219,2024,85.11,Baik,2026-07-08 01:06:50.441
880,219,2025,84.01,Baik,2026-07-08 01:06:50.441
881,219,2026,83.32,Baik,2026-07-08 01:06:50.441
882,220,2022,91.20,Sangat Baik,2026-07-08 01:06:50.441
883,220,2023,89.28,Baik,2026-07-08 01:06:50.441
884,220,2024,90.80,Sangat Baik,2026-07-08 01:06:50.441
885,220,2025,90.13,Sangat Baik,2026-07-08 01:06:50.441
886,220,2026,92.02,Sangat Baik,2026-07-08 01:06:50.441
887,221,2022,89.99,Baik,2026-07-08 01:06:50.441
888,221,2023,89.61,Baik,2026-07-08 01:06:50.441
889,221,2024,89.11,Baik,2026-07-08 01:06:50.441
890,221,2025,88.11,Baik,2026-07-08 01:06:50.441
891,221,2026,86.93,Baik,2026-07-08 01:06:50.441
892,222,2023,89.64,Baik,2026-07-08 01:06:50.441
893,222,2024,89.78,Baik,2026-07-08 01:06:50.441
894,222,2025,88.09,Baik,2026-07-08 01:06:50.441
895,222,2026,88.72,Baik,2026-07-08 01:06:50.441
896,223,2022,76.97,Cukup,2026-07-08 01:06:50.441
897,223,2023,76.05,Cukup,2026-07-08 01:06:50.441
898,223,2024,74.96,Cukup,2026-07-08 01:06:50.441
899,223,2025,73.53,Cukup,2026-07-08 01:06:50.441
900,223,2026,73.39,Cukup,2026-07-08 01:06:50.441
901,224,2022,76.01,Cukup,2026-07-08 01:06:50.441
902,224,2023,74.44,Cukup,2026-07-08 01:06:50.441
903,224,2024,75.22,Cukup,2026-07-08 01:06:50.441
904,224,2025,76.87,Cukup,2026-07-08 01:06:50.441
905,224,2026,75.49,Cukup,2026-07-08 01:06:50.441
906,225,2022,82.70,Baik,2026-07-08 01:06:50.441
907,225,2023,82.17,Baik,2026-07-08 01:06:50.441
908,225,2024,81.13,Baik,2026-07-08 01:06:50.441
909,225,2025,82.03,Baik,2026-07-08 01:06:50.441
910,225,2026,80.33,Baik,2026-07-08 01:06:50.441
