"riwayat_pangkat_id","pegawai_id","pangkat_id","tanggal_mulai","tanggal_selesai"
818,409,1,2020-09-24,2023-09-24
819,409,2,2023-09-24,
820,410,1,2008-03-19,
821,411,5,2003-12-10,2008-12-10
822,411,6,2008-12-10,2013-12-10
823,411,7,2013-12-10,2018-12-10
824,411,8,2018-12-10,
825,412,6,2011-10-15,2016-10-15
826,412,7,2016-10-15,2021-10-15
827,412,8,2021-10-15,
828,413,8,2021-06-22,2023-06-22
829,413,9,2023-06-22,
830,414,1,2003-08-20,2014-08-20
831,414,2,2014-08-20,
832,415,1,2024-10-09,
833,416,1,2012-04-09,
834,417,3,2013-11-01,2017-11-01
835,417,4,2017-11-01,2021-11-01
836,417,5,2021-11-01,
837,418,2,2025-10-22,
838,419,1,2026-06-06,
839,420,4,2020-04-16,2023-04-16
840,420,5,2023-04-16,
841,421,1,2019-11-06,2022-11-06
842,421,2,2022-11-06,
843,422,4,2007-05-09,2013-05-09
844,422,5,2013-05-09,2019-05-09
845,422,6,2019-05-09,
846,423,4,2019-12-04,2022-12-04
847,423,5,2022-12-04,
848,424,1,2002-03-10,
849,425,7,2017-01-27,2021-01-27
850,425,8,2021-01-27,
851,426,2,1995-06-06,2002-06-06
852,426,3,2002-06-06,2009-06-06
853,426,4,2009-06-06,2016-06-06
854,426,5,2016-06-06,
855,427,1,2019-10-14,2022-10-14
856,427,2,2022-10-14,
857,428,7,2014-12-25,2018-12-25
858,428,8,2018-12-25,2022-12-25
859,428,9,2022-12-25,
860,429,8,2021-01-14,2023-01-14
861,429,9,2023-01-14,
862,430,4,2017-09-12,2021-09-12
863,430,5,2021-09-12,
864,431,3,2001-05-28,2007-05-28
865,431,4,2007-05-28,2013-05-28
866,431,5,2013-05-28,2019-05-28
867,431,6,2019-05-28,
868,432,5,2011-01-04,2016-01-04
869,432,6,2016-01-04,2021-01-04
870,432,7,2021-01-04,
871,433,2,2025-08-21,
872,434,5,2001-02-24,2007-02-24
873,434,6,2007-02-24,2013-02-24
874,434,7,2013-02-24,2019-02-24
875,434,8,2019-02-24,
876,435,1,2021-12-12,2023-12-12
877,435,2,2023-12-12,
878,436,1,2023-09-22,
879,437,4,2019-10-22,2022-10-22
880,437,5,2022-10-22,
881,438,2,2026-07-01,
882,439,7,2018-09-16,2022-09-16
883,439,8,2022-09-16,
884,440,7,2021-09-12,2023-09-12
885,440,8,2023-09-12,
886,441,1,1991-06-15,
887,442,1,1995-12-18,
888,443,2,2026-04-15,
889,444,4,1997-12-12,2004-12-12
890,444,5,2004-12-12,2011-12-12
891,444,6,2011-12-12,2018-12-12
892,444,7,2018-12-12,
893,445,2,1995-11-20,2002-11-20
894,445,3,2002-11-20,2009-11-20
895,445,4,2009-11-20,2016-11-20
896,445,5,2016-11-20,
897,446,5,2012-02-20,2016-02-20
898,446,6,2016-02-20,2020-02-20
899,446,7,2020-02-20,
900,447,7,2024-04-13,
901,448,1,2010-12-24,
902,449,2,2023-02-16,
903,450,1,2002-09-25,
904,451,7,2018-04-25,2022-04-25
905,451,8,2022-04-25,
906,452,5,2006-12-14,2011-12-14
907,452,6,2011-12-14,2016-12-14
908,452,7,2016-12-14,2021-12-14
909,452,8,2021-12-14,
910,453,4,2021-04-05,2023-04-05
911,453,5,2023-04-05,
912,454,2,2022-06-09,
913,455,1,2020-01-20,2023-01-20
914,455,2,2023-01-20,
915,456,1,2022-01-02,
916,457,6,2017-05-05,2021-05-05
917,457,7,2021-05-05,
918,458,1,1996-11-28,
919,459,4,2019-03-25,2022-03-25
920,459,5,2022-03-25,
921,460,9,2024-10-04,
922,461,8,2026-06-26,
923,462,5,2021-04-16,2023-04-16
924,462,6,2023-04-16,
925,463,9,2025-03-01,
926,464,1,2012-11-04,
927,465,8,2024-11-18,
928,466,5,2012-10-21,2016-10-21
929,466,6,2016-10-21,2020-10-21
930,466,7,2020-10-21,
931,467,10,2025-12-20,
932,468,3,1993-05-12,2001-05-12
933,468,4,2001-05-12,2009-05-12
934,468,5,2009-05-12,2017-05-12
935,468,6,2017-05-12,
936,469,2,2024-05-05,
937,470,4,2006-10-03,2011-10-03
938,470,5,2011-10-03,2016-10-03
939,470,6,2016-10-03,2021-10-03
940,470,7,2021-10-03,
941,471,2,2025-03-08,
942,472,3,2012-08-14,2016-08-14
943,472,4,2016-08-14,2020-08-14
944,472,5,2020-08-14,
945,473,2,2026-06-06,
946,474,1,2000-11-02,2013-11-02
947,474,2,2013-11-02,
948,475,1,2006-02-07,2016-02-07
949,475,2,2016-02-07,
950,476,4,2021-03-22,2023-03-22
951,476,5,2023-03-22,
952,477,4,2012-09-21,2016-09-21
953,477,5,2016-09-21,2020-09-21
954,477,6,2020-09-21,
955,478,3,2010-08-04,2015-08-04
956,478,4,2015-08-04,2020-08-04
957,478,5,2020-08-04,
958,479,5,2015-04-10,2018-04-10
959,479,6,2018-04-10,2021-04-10
960,479,7,2021-04-10,
961,480,1,2003-08-09,
962,481,5,2013-07-15,2017-07-15
963,481,6,2017-07-15,2021-07-15
964,481,7,2021-07-15,
965,482,1,2013-11-02,2019-11-02
966,482,2,2019-11-02,
967,483,5,2016-04-03,2019-04-03
968,483,6,2019-04-03,2022-04-03
969,483,7,2022-04-03,
970,484,10,2023-12-05,
971,485,1,2022-04-18,
972,486,10,2026-02-14,
973,487,4,2011-03-28,2016-03-28
974,487,5,2016-03-28,2021-03-28
975,487,6,2021-03-28,
976,488,5,2026-03-12,
977,489,1,2026-06-09,
978,490,1,1997-11-12,2011-11-12
979,490,2,2011-11-12,
980,491,4,2006-09-22,2011-09-22
981,491,5,2011-09-22,2016-09-22
982,491,6,2016-09-22,2021-09-22
983,491,7,2021-09-22,
984,492,1,2012-01-20,2019-01-20
985,492,2,2019-01-20,
986,493,1,2018-10-10,2022-10-10
987,493,2,2022-10-10,
988,494,1,2018-02-17,2022-02-17
989,494,2,2022-02-17,
990,495,9,2023-09-18,
991,496,4,2012-06-07,2016-06-07
992,496,5,2016-06-07,2020-06-07
993,496,6,2020-06-07,
994,497,7,2018-12-15,2022-12-15
995,497,8,2022-12-15,
996,498,2,2025-09-03,
997,499,2,1997-05-07,2004-05-07
998,499,3,2004-05-07,2011-05-07
999,499,4,2011-05-07,2018-05-07
1000,499,5,2018-05-07,
1001,500,4,2013-09-27,2017-09-27
1002,500,5,2017-09-27,2021-09-27
1003,500,6,2021-09-27,
1004,501,5,2004-04-19,2009-04-19
1005,501,6,2009-04-19,2014-04-19
1006,501,7,2014-04-19,2019-04-19
1007,501,8,2019-04-19,
1008,502,6,2022-08-10,
1009,503,3,1995-12-08,2002-12-08
1010,503,4,2002-12-08,2009-12-08
1011,503,5,2009-12-08,2016-12-08
1012,503,6,2016-12-08,
1013,504,9,2025-11-13,
1014,505,1,2005-10-17,2015-10-17
1015,505,2,2015-10-17,
1016,506,7,2021-07-05,2023-07-05
1017,506,8,2023-07-05,
1018,507,1,2017-03-09,2021-03-09
1019,507,2,2021-03-09,
1020,508,3,1996-04-06,2003-04-06
1021,508,4,2003-04-06,2010-04-06
1022,508,5,2010-04-06,2017-04-06
1023,508,6,2017-04-06,
1024,509,8,2023-01-21,
1025,510,5,2019-10-21,2022-10-21
1026,510,6,2022-10-21,
1027,511,6,2020-12-25,2023-12-25
1028,511,7,2023-12-25,
1029,512,6,2012-01-14,2016-01-14
1030,512,7,2016-01-14,2020-01-14
1031,512,8,2020-01-14,
1032,513,7,2019-12-02,2022-12-02
1033,513,8,2022-12-02,
1034,514,10,2023-03-03,
1035,515,3,2013-12-08,2017-12-08
1036,515,4,2017-12-08,2021-12-08
1037,515,5,2021-12-08,
1038,516,1,1998-11-09,2012-11-09
1039,516,2,2012-11-09,
1040,517,1,1989-07-11,
1041,518,9,2026-04-01,
1042,519,10,2024-02-22,
1043,520,1,2026-05-01,
1044,521,5,2024-09-16,
1045,522,1,2014-02-06,
1046,523,4,2006-12-10,2011-12-10
1047,523,5,2011-12-10,2016-12-10
1048,523,6,2016-12-10,2021-12-10
1049,523,7,2021-12-10,
1050,524,5,2017-12-23,2021-12-23
1051,524,6,2021-12-23,
1052,525,5,2015-12-02,2018-12-02
1053,525,6,2018-12-02,2021-12-02
1054,525,7,2021-12-02,
1055,526,1,2024-02-27,
1056,527,2,2025-02-27,
1057,528,5,2019-07-16,2022-07-16
1058,528,6,2022-07-16,
1059,529,2,2002-03-12,2008-03-12
1060,529,3,2008-03-12,2014-03-12
1061,529,4,2014-03-12,2020-03-12
1062,529,5,2020-03-12,
1063,530,1,2025-07-01,
1064,531,1,2024-09-18,
1065,532,4,2020-05-25,2023-05-25
1066,532,5,2023-05-25,
1067,533,7,2010-04-10,2015-04-10
1068,533,8,2015-04-10,2020-04-10
1069,533,9,2020-04-10,
1070,534,8,2024-11-17,
1071,535,1,2026-04-23,
1072,536,1,1993-12-23,
1073,537,1,2014-03-26,2020-03-26
1074,537,2,2020-03-26,
1075,538,5,2021-11-26,2023-11-26
1076,538,6,2023-11-26,
1077,539,8,2026-05-23,
1078,540,9,2020-03-16,2023-03-16
1079,540,10,2023-03-16,
1080,541,1,2024-02-24,
1081,542,1,2007-01-11,
1082,543,6,2016-10-17,2019-10-17
1083,543,7,2019-10-17,2022-10-17
1084,543,8,2022-10-17,
1085,544,1,2018-06-23,
1086,545,1,2023-04-21,
1087,546,7,2011-02-22,2016-02-22
1088,546,8,2016-02-22,2021-02-22
1089,546,9,2021-02-22,
1090,547,5,2007-11-11,2013-11-11
1091,547,6,2013-11-11,2019-11-11
1092,547,7,2019-11-11,
1093,548,4,2004-12-01,2009-12-01
1094,548,5,2009-12-01,2014-12-01
1095,548,6,2014-12-01,2019-12-01
1096,548,7,2019-12-01,
1097,549,5,2019-10-10,2022-10-10
1098,549,6,2022-10-10,
1099,550,2,2023-05-01,
1100,551,2,2026-07-13,
1101,552,1,2005-08-20,
1102,553,1,2008-05-20,2017-05-20
1103,553,2,2017-05-20,
1104,554,3,2000-04-06,2006-04-06
1105,554,4,2006-04-06,2012-04-06
1106,554,5,2012-04-06,2018-04-06
1107,554,6,2018-04-06,
1108,555,6,2024-09-06,
1109,556,1,2023-06-06,
1110,557,5,2005-06-10,2010-06-10
1111,557,6,2010-06-10,2015-06-10
1112,557,7,2015-06-10,2020-06-10
1113,557,8,2020-06-10,
1114,558,1,2024-07-22,
1115,559,6,2026-05-26,
1116,560,5,2018-02-19,2022-02-19
1117,560,6,2022-02-19,
1118,561,1,2025-09-09,
1119,562,9,2023-06-05,
1120,563,5,2018-09-14,2022-09-14
1121,563,6,2022-09-14,
1122,564,7,2017-10-19,2021-10-19
1123,564,8,2021-10-19,
1124,565,1,1991-03-11,
1125,566,7,2021-10-25,2023-10-25
1126,566,8,2023-10-25,
1127,567,2,2024-01-01,
1128,568,2,2004-04-24,2009-04-24
1129,568,3,2009-04-24,2014-04-24
1130,568,4,2014-04-24,2019-04-24
1131,568,5,2019-04-24,
1132,569,7,2020-06-14,2023-06-14
1133,569,8,2023-06-14,
1134,570,8,2026-03-09,
1135,571,1,2015-01-21,
1136,572,2,2022-07-23,
1137,573,6,2018-12-05,2022-12-05
1138,573,7,2022-12-05,
1139,574,4,2007-08-18,2013-08-18
1140,574,5,2013-08-18,2019-08-18
1141,574,6,2019-08-18,
1142,575,1,2019-10-02,2022-10-02
1143,575,2,2022-10-02,
1144,576,1,2024-03-12,
1145,577,2,2005-07-06,2010-07-06
1146,577,3,2010-07-06,2015-07-06
1147,577,4,2015-07-06,2020-07-06
1148,577,5,2020-07-06,
1149,578,6,2013-05-27,2017-05-27
1150,578,7,2017-05-27,2021-05-27
1151,578,8,2021-05-27,
1152,579,8,2018-01-02,2022-01-02
1153,579,9,2022-01-02,
1154,580,9,2023-03-19,
1155,581,1,2000-12-09,2013-12-09
1156,581,2,2013-12-09,
1157,582,1,2024-06-07,
1158,583,1,2018-12-09,2022-12-09
1159,583,2,2022-12-09,
1160,584,1,2012-02-21,2019-02-21
1161,584,2,2019-02-21,
1162,585,3,1996-08-24,2003-08-24
1163,585,4,2003-08-24,2010-08-24
1164,585,5,2010-08-24,2017-08-24
1165,585,6,2017-08-24,
1166,586,5,1998-06-11,2005-06-11
1167,586,6,2005-06-11,2012-06-11
1168,586,7,2012-06-11,2019-06-11
1169,586,8,2019-06-11,
1170,587,5,2024-08-01,
1171,588,1,2004-07-23,2015-07-23
1172,588,2,2015-07-23,
1173,589,8,2018-02-10,2022-02-10
1174,589,9,2022-02-10,
1175,590,2,2024-11-24,
1176,591,6,2021-06-07,2023-06-07
1177,591,7,2023-06-07,
1178,592,1,1993-05-28,2009-05-28
1179,592,2,2009-05-28,
1180,593,1,1992-10-12,
1181,594,8,2024-07-25,
1182,595,1,2016-09-11,
1183,596,4,2012-10-17,2016-10-17
1184,596,5,2016-10-17,2020-10-17
1185,596,6,2020-10-17,
1186,597,8,2022-03-20,
1187,598,5,2012-07-16,2016-07-16
1188,598,6,2016-07-16,2020-07-16
1189,598,7,2020-07-16,
1190,599,5,2016-07-21,2019-07-21
1191,599,6,2019-07-21,2022-07-21
1192,599,7,2022-07-21,
1193,600,8,2023-12-20,
1194,601,6,2022-03-01,
1195,602,8,2025-02-27,
1196,603,9,2024-06-22,
1197,604,1,2005-03-03,
1198,605,1,2023-04-08,
1199,606,2,2024-06-28,
1200,607,6,2013-08-02,2017-08-02
1201,607,7,2017-08-02,2021-08-02
1202,607,8,2021-08-02,
1203,608,8,2022-03-22,
1204,609,1,2017-12-11,2021-12-11
1205,609,2,2021-12-11,
1206,610,4,2002-10-14,2008-10-14
1207,610,5,2008-10-14,2014-10-14
1208,610,6,2014-10-14,2020-10-14
1209,610,7,2020-10-14,
1210,611,7,2019-05-05,2022-05-05
1211,611,8,2022-05-05,
1212,612,8,2022-02-03,
1213,613,6,2024-03-08,
1214,614,6,2018-02-12,2022-02-12
1215,614,7,2022-02-12,
1216,615,3,2010-06-01,2015-06-01
1217,615,4,2015-06-01,2020-06-01
1218,615,5,2020-06-01,
1219,616,4,1999-09-18,2005-09-18
1220,616,5,2005-09-18,2011-09-18
1221,616,6,2011-09-18,2017-09-18
1222,616,7,2017-09-18,
1223,617,1,2024-06-01,
1224,618,7,2015-10-13,2018-10-13
1225,618,8,2018-10-13,2021-10-13
1226,618,9,2021-10-13,
1227,619,1,1997-04-17,2011-04-17
1228,619,2,2011-04-17,
1229,620,8,2025-07-09,
1230,621,7,2018-09-16,2022-09-16
1231,621,8,2022-09-16,
1232,622,5,2001-03-03,2007-03-03
1233,622,6,2007-03-03,2013-03-03
1234,622,7,2013-03-03,2019-03-03
1235,622,8,2019-03-03,
1236,623,1,2017-12-28,
1237,624,6,2021-06-20,2023-06-20
1238,624,7,2023-06-20,
1239,625,6,2025-01-26,
1240,626,6,2020-11-28,2023-11-28
1241,626,7,2023-11-28,
1242,627,8,2025-06-04,
1243,628,7,2013-08-17,2017-08-17
1244,628,8,2017-08-17,2021-08-17
1245,628,9,2021-08-17,
1246,629,7,2016-05-07,2019-05-07
1247,629,8,2019-05-07,2022-05-07
1248,629,9,2022-05-07,
1249,630,7,2021-05-09,2023-05-09
1250,630,8,2023-05-09,
1251,631,9,2022-06-10,
1252,632,7,2018-02-06,2022-02-06
1253,632,8,2022-02-06,
1254,633,3,1992-09-19,2000-09-19
1255,633,4,2000-09-19,2008-09-19
1256,633,5,2008-09-19,2016-09-19
1257,633,6,2016-09-19,
1258,634,1,2025-04-28,
1259,635,6,2007-11-16,2013-11-16
1260,635,7,2013-11-16,2019-11-16
1261,635,8,2019-11-16,
1262,636,5,2020-09-01,2023-09-01
1263,636,6,2023-09-01,
1264,637,1,2020-07-21,
1265,638,7,2026-05-21,
1266,639,8,2023-11-14,
1267,640,5,2005-06-21,2010-06-21
1268,640,6,2010-06-21,2015-06-21
1269,640,7,2015-06-21,2020-06-21
1270,640,8,2020-06-21,
1271,641,2,1998-07-17,2005-07-17
1272,641,3,2005-07-17,2012-07-17
1273,641,4,2012-07-17,2019-07-17
1274,641,5,2019-07-17,
1275,642,8,2022-11-22,
1276,643,8,2024-03-18,
1277,644,1,1988-11-01,
1278,645,8,2021-03-16,2023-03-16
1279,645,9,2023-03-16,
1280,646,2,2025-08-12,
1281,647,1,2001-01-03,2013-01-03
1282,647,2,2013-01-03,
1283,648,5,2016-10-10,2019-10-10
1284,648,6,2019-10-10,2022-10-10
1285,648,7,2022-10-10,
1286,649,5,2025-11-25,
1287,650,1,2020-06-17,
1288,651,9,2025-12-13,
1289,652,2,2024-06-04,
1290,653,2,2025-08-23,
1291,654,10,2024-09-22,
1292,655,3,2010-04-20,2015-04-20
1293,655,4,2015-04-20,2020-04-20
1294,655,5,2020-04-20,
1295,656,2,1996-11-20,2003-11-20
1296,656,3,2003-11-20,2010-11-20
1297,656,4,2010-11-20,2017-11-20
1298,656,5,2017-11-20,
1299,657,1,1994-08-11,2010-08-11
1300,657,2,2010-08-11,
1301,658,5,2026-07-14,
1302,659,1,2017-05-23,2021-05-23
1303,659,2,2021-05-23,
1304,660,1,1996-01-20,
1305,661,7,2022-11-18,
1306,662,1,2010-02-05,2018-02-05
1307,662,2,2018-02-05,
1308,663,6,2016-07-13,2019-07-13
1309,663,7,2019-07-13,2022-07-13
1310,663,8,2022-07-13,
1311,664,5,2022-05-07,
1312,665,2,2022-04-16,
1313,666,4,2000-02-12,2006-02-12
1314,666,5,2006-02-12,2012-02-12
1315,666,6,2012-02-12,2018-02-12
1316,666,7,2018-02-12,
1317,667,2,1994-10-11,2002-10-11
1318,667,3,2002-10-11,2010-10-11
1319,667,4,2010-10-11,2018-10-11
1320,667,5,2018-10-11,
1321,668,1,2000-07-23,2013-07-23
1322,668,2,2013-07-23,
1323,669,8,2025-01-18,
1324,670,1,1996-04-08,2011-04-08
1325,670,2,2011-04-08,
1326,671,1,2011-09-27,2018-09-27
1327,671,2,2018-09-27,
1328,672,7,2012-02-23,2016-02-23
1329,672,8,2016-02-23,2020-02-23
1330,672,9,2020-02-23,
1331,673,1,2018-02-28,
1332,674,9,2018-09-24,2022-09-24
1333,674,10,2022-09-24,
1334,675,1,1989-02-16,
1335,676,9,2025-09-19,
1336,677,1,2018-04-14,
1337,678,6,2011-03-18,2016-03-18
1338,678,7,2016-03-18,2021-03-18
1339,678,8,2021-03-18,
1340,679,1,2009-08-27,
1341,680,2,2026-06-21,
1342,681,5,2013-11-28,2017-11-28
1343,681,6,2017-11-28,2021-11-28
1344,681,7,2021-11-28,
1345,682,7,2014-06-18,2018-06-18
1346,682,8,2018-06-18,2022-06-18
1347,682,9,2022-06-18,
1348,683,7,2019-12-02,2022-12-02
1349,683,8,2022-12-02,
1350,684,1,2025-08-22,
1351,685,6,2019-01-26,2022-01-26
1352,685,7,2022-01-26,
1353,686,1,2023-02-08,
1354,687,1,2008-06-06,2017-06-06
1355,687,2,2017-06-06,
1356,688,6,2018-10-01,2022-10-01
1357,688,7,2022-10-01,
1358,689,6,2020-05-25,2023-05-25
1359,689,7,2023-05-25,
1360,690,1,2012-08-22,2019-08-22
1361,690,2,2019-08-22,
1362,691,5,2024-08-09,
1363,692,8,2018-05-04,2022-05-04
1364,692,9,2022-05-04,
1365,693,1,2006-06-10,
1366,694,5,2009-02-17,2014-02-17
1367,694,6,2014-02-17,2019-02-17
1368,694,7,2019-02-17,
1369,695,3,2005-09-13,2010-09-13
1370,695,4,2010-09-13,2015-09-13
1371,695,5,2015-09-13,2020-09-13
1372,695,6,2020-09-13,
1373,696,5,2016-04-13,2019-04-13
1374,696,6,2019-04-13,2022-04-13
1375,696,7,2022-04-13,
1376,697,5,2014-05-13,2018-05-13
1377,697,6,2018-05-13,2022-05-13
1378,697,7,2022-05-13,
1379,698,5,2026-03-09,
1380,699,7,2008-07-05,2014-07-05
1381,699,8,2014-07-05,2020-07-05
1382,699,9,2020-07-05,
1383,700,6,2014-07-28,2018-07-28
1384,700,7,2018-07-28,2022-07-28
1385,700,8,2022-07-28,
1386,701,9,2023-06-27,
1387,702,4,2000-11-03,2006-11-03
1388,702,5,2006-11-03,2012-11-03
1389,702,6,2012-11-03,2018-11-03
1390,702,7,2018-11-03,
1391,703,1,1995-11-25,2010-11-25
1392,703,2,2010-11-25,
1393,704,4,2017-12-18,2021-12-18
1394,704,5,2021-12-18,
1395,705,3,1992-10-04,2000-10-04
1396,705,4,2000-10-04,2008-10-04
1397,705,5,2008-10-04,2016-10-04
1398,705,6,2016-10-04,
1399,706,6,2018-02-10,2022-02-10
1400,706,7,2022-02-10,
1401,707,3,2011-05-18,2016-05-18
1402,707,4,2016-05-18,2021-05-18
1403,707,5,2021-05-18,
1404,708,2,2022-06-04,
1405,709,1,2006-10-03,2016-10-03
1406,709,2,2016-10-03,
1407,710,8,2020-09-05,2023-09-05
1408,710,9,2023-09-05,
1409,711,1,2015-07-21,2020-07-21
1410,711,2,2020-07-21,
1411,712,9,2022-12-21,
1412,713,7,2025-02-07,
1413,714,6,2009-08-09,2014-08-09
1414,714,7,2014-08-09,2019-08-09
1415,714,8,2019-08-09,
1416,715,2,1994-04-04,2002-04-04
1417,715,3,2002-04-04,2010-04-04
1418,715,4,2010-04-04,2018-04-04
1419,715,5,2018-04-04,
1420,716,3,2015-08-01,2018-08-01
1421,716,4,2018-08-01,2021-08-01
1422,716,5,2021-08-01,
1423,717,7,2018-06-02,2022-06-02
1424,717,8,2022-06-02,
1425,718,8,2021-09-03,2023-09-03
1426,718,9,2023-09-03,
1427,719,3,2007-09-27,2013-09-27
1428,719,4,2013-09-27,2019-09-27
1429,719,5,2019-09-27,
1430,720,1,2024-03-24,
1431,721,1,2019-12-13,2022-12-13
1432,721,2,2022-12-13,
1433,722,1,2000-09-12,
1434,723,6,2012-01-21,2016-01-21
1435,723,7,2016-01-21,2020-01-21
1436,723,8,2020-01-21,
1437,724,7,2024-01-13,
1438,725,9,2024-07-17,
1439,726,3,2009-08-12,2014-08-12
1440,726,4,2014-08-12,2019-08-12
1441,726,5,2019-08-12,
1442,727,6,2011-04-07,2016-04-07
1443,727,7,2016-04-07,2021-04-07
1444,727,8,2021-04-07,
1445,728,7,2025-09-09,
1446,729,2,2022-04-22,
1447,730,2,2025-01-21,
1448,731,6,2011-07-07,2016-07-07
1449,731,7,2016-07-07,2021-07-07
1450,731,8,2021-07-07,
1451,732,8,2020-07-24,2023-07-24
1452,732,9,2023-07-24,
1453,733,5,2001-05-12,2007-05-12
1454,733,6,2007-05-12,2013-05-12
1455,733,7,2013-05-12,2019-05-12
1456,733,8,2019-05-12,
1457,734,9,2022-01-02,
1458,735,5,2012-06-12,2016-06-12
1459,735,6,2016-06-12,2020-06-12
1460,735,7,2020-06-12,
1461,736,6,2012-05-01,2016-05-01
1462,736,7,2016-05-01,2020-05-01
1463,736,8,2020-05-01,
1464,737,7,2021-11-22,2023-11-22
1465,737,8,2023-11-22,
1466,738,4,2011-07-13,2016-07-13
1467,738,5,2016-07-13,2021-07-13
1468,738,6,2021-07-13,
1469,739,8,2024-05-25,
1470,740,1,2020-06-21,
1471,741,8,2016-10-13,2019-10-13
1472,741,9,2019-10-13,2022-10-13
1473,741,10,2022-10-13,
1474,742,7,2017-07-09,2021-07-09
1475,742,8,2021-07-09,
1476,743,1,2016-05-24,2021-05-24
1477,743,2,2021-05-24,
1478,744,1,2015-06-07,
1479,745,4,2005-09-18,2010-09-18
1480,745,5,2010-09-18,2015-09-18
1481,745,6,2015-09-18,2020-09-18
1482,745,7,2020-09-18,
1483,746,5,2005-01-24,2010-01-24
1484,746,6,2010-01-24,2015-01-24
1485,746,7,2015-01-24,2020-01-24
1486,746,8,2020-01-24,
1487,747,1,2023-09-03,
1488,748,5,2016-07-24,2019-07-24
1489,748,6,2019-07-24,2022-07-24
1490,748,7,2022-07-24,
1491,749,1,2005-07-04,2015-07-04
1492,749,2,2015-07-04,
1493,750,1,2015-06-15,2020-06-15
1494,750,2,2020-06-15,
1495,751,9,2020-03-22,2023-03-22
1496,751,10,2023-03-22,
1497,752,9,2024-11-15,
1498,753,1,2019-08-28,
1499,754,8,2025-11-09,
1500,755,1,1991-07-27,2008-07-27
1501,755,2,2008-07-27,
1502,756,10,2024-12-07,
1503,757,3,2016-09-04,2019-09-04
1504,757,4,2019-09-04,2022-09-04
1505,757,5,2022-09-04,
1506,758,3,2010-08-17,2015-08-17
1507,758,4,2015-08-17,2020-08-17
1508,758,5,2020-08-17,
1509,759,1,1999-04-12,2012-04-12
1510,759,2,2012-04-12,
1511,760,2,2024-10-24,
1512,761,1,2026-02-02,
1513,762,1,2024-03-09,
1514,763,5,2025-05-06,
1515,764,1,2016-03-21,
1516,765,6,2018-08-04,2022-08-04
1517,765,7,2022-08-04,
1518,766,6,2015-06-05,2018-06-05
1519,766,7,2018-06-05,2021-06-05
1520,766,8,2021-06-05,
1521,767,5,2016-03-27,2019-03-27
1522,767,6,2019-03-27,2022-03-27
1523,767,7,2022-03-27,
1524,768,1,2011-02-02,2018-02-02
1525,768,2,2018-02-02,
1526,769,5,2024-10-23,
1527,770,7,2016-05-17,2019-05-17
1528,770,8,2019-05-17,2022-05-17
1529,770,9,2022-05-17,
1530,771,4,1995-09-01,2002-09-01
1531,771,5,2002-09-01,2009-09-01
1532,771,6,2009-09-01,2016-09-01
1533,771,7,2016-09-01,
1534,772,10,2023-11-11,
1535,773,1,2015-09-05,2020-09-05
1536,773,2,2020-09-05,
1537,774,4,2007-08-08,2013-08-08
1538,774,5,2013-08-08,2019-08-08
1539,774,6,2019-08-08,
1540,775,5,2021-03-20,2023-03-20
1541,775,6,2023-03-20,
1542,776,6,2015-06-04,2018-06-04
1543,776,7,2018-06-04,2021-06-04
1544,776,8,2021-06-04,
1545,777,7,2014-07-16,2018-07-16
1546,777,8,2018-07-16,2022-07-16
1547,777,9,2022-07-16,
1548,778,5,2003-04-08,2008-04-08
1549,778,6,2008-04-08,2013-04-08
1550,778,7,2013-04-08,2018-04-08
1551,778,8,2018-04-08,
1552,779,7,2019-11-01,2022-11-01
1553,779,8,2022-11-01,
1554,780,10,2026-06-14,
1555,781,1,1998-06-26,
1556,782,5,2013-10-25,2017-10-25
1557,782,6,2017-10-25,2021-10-25
1558,782,7,2021-10-25,
1559,783,6,2015-03-26,2018-03-26
1560,783,7,2018-03-26,2021-03-26
1561,783,8,2021-03-26,
1562,784,1,2015-09-24,2020-09-24
1563,784,2,2020-09-24,
1564,785,4,2008-01-21,2014-01-21
1565,785,5,2014-01-21,2020-01-21
1566,785,6,2020-01-21,
1567,786,1,2023-02-10,
1568,787,1,2012-05-28,2019-05-28
1569,787,2,2019-05-28,
1570,788,3,2002-01-15,2008-01-15
1571,788,4,2008-01-15,2014-01-15
1572,788,5,2014-01-15,2020-01-15
1573,788,6,2020-01-15,
1574,789,7,2011-12-24,2016-12-24
1575,789,8,2016-12-24,2021-12-24
1576,789,9,2021-12-24,
1577,790,7,2017-02-13,2021-02-13
1578,790,8,2021-02-13,
1579,791,1,2020-06-21,
1580,792,7,2024-01-16,
1581,793,9,2023-07-20,
1582,794,3,1994-10-02,2002-10-02
1583,794,4,2002-10-02,2010-10-02
1584,794,5,2010-10-02,2018-10-02
1585,794,6,2018-10-02,
1586,795,1,2025-05-28,
1587,796,6,2016-07-19,2019-07-19
1588,796,7,2019-07-19,2022-07-19
1589,796,8,2022-07-19,
1590,797,1,2008-01-01,2017-01-01
1591,797,2,2017-01-01,
1592,798,1,2024-02-06,
1593,799,1,2021-02-12,2023-02-12
1594,799,2,2023-02-12,
1595,800,5,2015-06-28,2018-06-28
1596,800,6,2018-06-28,2021-06-28
1597,800,7,2021-06-28,
1598,801,9,2023-06-03,
1599,802,6,2017-10-18,2021-10-18
1600,802,7,2021-10-18,
1601,803,4,2006-10-23,2011-10-23
1602,803,5,2011-10-23,2016-10-23
